Balance,Holder
{'Amount': '47.745941707931603856'},{'Address': '0x897789d6a526ad101ea50e1b0477b9e772a2ac15'}
{'Amount': '47.599963750952855715'},{'Address': '0xae280f6104489c53bc7e50ff71fd9d1d3d026318'}
{'Amount': '47.513485628807160436'},{'Address': '0x8221b51173a74260021852846efda51edda36db9'}
{'Amount': '47.368361913168023188'},{'Address': '0x73486bd5d0d7b262b7f82758bf018379290169c7'}
{'Amount': '47.334621918173109788'},{'Address': '0xfd1706406204c9851cde63c929e069ecf4572d46'}
{'Amount': '47.233986280605160582'},{'Address': '0x67e0d532f78f081162a5d3c0a1b1896bcccee602'}
{'Amount': '47.218497868099846852'},{'Address': '0xcf3999a1b647542ce6eb1145919d7a89f5259501'}
{'Amount': '47.164000000000010914'},{'Address': '0x060f360a36daa1badebf81224a3c5b5ad4ea27c0'}
{'Amount': '47.154295387215068839'},{'Address': '0x52a0c93fa49879215d0022de8199aefd24d957e9'}
{'Amount': '47.006710919178146952'},{'Address': '0xcdd1a91a7f0f80bcae342da23a9609364a49cef0'}
{'Amount': '47.006701274336182440'},{'Address': '0x79cb2c7172f622f9a5783cd191b83d6e622c5bda'}
{'Amount': '46.836720400403234833'},{'Address': '0xab85cb44e6d3d33eb0ba3a9b661b453713f99139'}
{'Amount': '46.798773820188340774'},{'Address': '0x15b3392708755a9f7aac3b33b401d7efa3d52f38'}
{'Amount': '46.752910634001721054'},{'Address': '0x09287f0cea9475fcd6ace86f5830ce79881e5186'}
{'Amount': '46.723247811374118238'},{'Address': '0x7e44f01c03dcb26319f1ce10e18543c106e2c905'}
{'Amount': '46.586781618353030705'},{'Address': '0x2ea12a34e07bbdce9ee224b95c90b10f74479e87'}
{'Amount': '46.558191595186893881'},{'Address': '0x2d7990632e5025fa0a468b7145d926c1a822b075'}
{'Amount': '46.490985801011476414'},{'Address': '0xfd35266059ae18cb931ca840a982152c47e74d01'}
{'Amount': '46.461630537094177985'},{'Address': '0xe91106141a5c554e60cde6ab9b329a6fd91541b0'}
{'Amount': '46.413970840888506030'},{'Address': '0x3d238a94f61ed25348eec7c0f48f7111cbb8cb08'}
{'Amount': '46.362390364089578047'},{'Address': '0x98beb6a9ca2e68bfff5cc734a768b62330a836d9'}
{'Amount': '46.317001624613763211'},{'Address': '0xa89b99f16135bb4e51d983591f0063563eaffbb8'}
{'Amount': '46.290584707245763202'},{'Address': '0xb4d8e5aac2416092728f8e01dbad3fb08ab2f175'}
{'Amount': '46.264531590000000000'},{'Address': '0x4e3f84137323405a5e3508ee060e531480f3d819'}
{'Amount': '46.179543533526589875'},{'Address': '0xb8c7d022cd06f5e77e568336fa3cc3b06433299f'}
{'Amount': '46.112547659340759752'},{'Address': '0x8885fb59484aa92b2de131f71cfc616f2a74bea1'}
{'Amount': '46.090424109979402348'},{'Address': '0x0a9bb7acfa739c9ce8be04c39bd08fc9c3cb754b'}
{'Amount': '46.000000000000000000'},{'Address': '0x4f3a519cba4fd55ea63700e691a0965d32dc96c8'}
{'Amount': '45.928310350000000000'},{'Address': '0xa05d09c154c038bde787e16ab092e1e5dcc5bd4e'}
{'Amount': '45.907394845647127428'},{'Address': '0x91c28aa48507974da7c912dc1fa8289c509217b7'}
{'Amount': '45.902561631695100547'},{'Address': '0xcb96a00440af31e2f2d9249c3dfdae05788b7fbf'}
{'Amount': '45.799043601693249354'},{'Address': '0xae383d630a46c11cdd670309618a88f8fbd23aca'}
{'Amount': '45.776953054617035927'},{'Address': '0x898ae2fa55497587becb740a7f4e18220ddbf9a9'}
{'Amount': '45.757000000000000000'},{'Address': '0x0e5b28f75cc680192719d5498c85804b6c427493'}
{'Amount': '45.647185835584893200'},{'Address': '0xa212e293f75ed6814bc41ccbd2d7e96c9d930c7e'}
{'Amount': '45.632630540000000000'},{'Address': '0x12812463a0ff20ddfb61293f9bd2f4b39b76b20c'}
{'Amount': '45.580598512147256185'},{'Address': '0x08686b627bb124ba7c9e9b847c10d167559f4ff2'}
{'Amount': '45.526034269840210177'},{'Address': '0x764ef1cda89af77c4458ea1b70fc65c48f3f7954'}
{'Amount': '45.425872560172439896'},{'Address': '0xd9c5692d2548b79518c7f58ef0361a8fd6887f8a'}
{'Amount': '45.371745055813116775'},{'Address': '0x15f4d16e820aa4615f7b886183e847ec488b385a'}
{'Amount': '45.290976138352468356'},{'Address': '0xab94e1a4eec41262b3317e69fd35f442647a0d91'}
{'Amount': '45.284042330043599627'},{'Address': '0x9506573f5fe06a2c2ba63ba1d066b01507ebe5e5'}
{'Amount': '45.241999325407467956'},{'Address': '0xf753a11356cf480bb8e87c0e7b791218cf8912c8'}
{'Amount': '45.204635552944978323'},{'Address': '0x76cd4e9b4bee9b59efea40aee0ebd4bf415f967a'}
{'Amount': '45.182056667033581540'},{'Address': '0x40d0921321c32558c8838f3e1e66c6de68f735d6'}
{'Amount': '45.075597210000000000'},{'Address': '0xbfc8d532657eed236f307d222645e3af9ad19b7f'}
{'Amount': '45.007236350205411348'},{'Address': '0xbb2432e429ce30ec164566f9e53f52693dcdf23b'}
{'Amount': '45.000000000000000000'},{'Address': '0xcb45adccd82d5379124702ba72904a43a5b6f584'}
{'Amount': '45.000000000000000000'},{'Address': '0xc531373ff82305ad85eb1fb25c6eaa949434df69'}
{'Amount': '45.000000000000000000'},{'Address': '0xe66997b2475ed5baa1ba25a81409a559fc3d061f'}
{'Amount': '45.000000000000000000'},{'Address': '0xe2e75a3a13572de7fc86241b34ef83742b6fecce'}
{'Amount': '44.932900129841660032'},{'Address': '0xa77edfa451bf326da070da4f6933a003744b3d10'}
{'Amount': '44.836328860000000000'},{'Address': '0xf45cba26f4b772e82e83c24d3229e813bdd06249'}
{'Amount': '44.760000000000000000'},{'Address': '0x2d7752ce77302fda14c1a405db4a4f5a44799a9c'}
{'Amount': '44.619346469017726442'},{'Address': '0x56fa024e78004c8986fdd02c1c1bc53b9c472aaf'}
{'Amount': '44.544031434010448641'},{'Address': '0xc7f2ab10d5a9b8f9261d7d397630da85fd684e65'}
{'Amount': '44.539230364047555392'},{'Address': '0xde0928f531dace12355dce9c8769654460f39754'}
{'Amount': '44.505914681533213766'},{'Address': '0xafb58086f8b186740d73f69a3703ca8bd91afd87'}
{'Amount': '44.436110450000000000'},{'Address': '0x0b301460747bd4e02758a8e94c68e16bfa109031'}
{'Amount': '44.242083485616782977'},{'Address': '0x7dd69589fdfa11aa9e0c3e9c35b6bb64d7c2c58c'}
{'Amount': '44.199051986381885626'},{'Address': '0x93940bc10b01f014501f947903480ce3f010b075'}
{'Amount': '44.179922684533795477'},{'Address': '0x99d9211270bfa61930547bcec0b8b319c8f0ca3e'}
{'Amount': '44.156351203632881570'},{'Address': '0xb83a1ef375f248826b4be814bbd9ee5abc9f19d2'}
{'Amount': '44.141941614064834252'},{'Address': '0xaa48741ec38f1c18679387d1bb944d3d6c8173b4'}
{'Amount': '44.066489220000000000'},{'Address': '0xffcf2958e8ea20a5f019a4492375eca1da3bc686'}
{'Amount': '44.030420000000000000'},{'Address': '0x8f93fc6ff125823456dcbdbee005007401f9c3e1'}
{'Amount': '43.714953209637711951'},{'Address': '0x1d5399da7832341c4e824217072dff207b1a4a40'}
{'Amount': '43.713046343531958451'},{'Address': '0xee603f55b308ef5397ef1f5fec7440ee0a185a1a'}
{'Amount': '43.708621594827511811'},{'Address': '0x45d02de14d028b0ad8cde7fe8e7c0dd39edc1078'}
{'Amount': '43.681421237213340365'},{'Address': '0x3a55fc5239f02cee3d04af51e8e73a4c692e5394'}
{'Amount': '43.242395371072953397'},{'Address': '0x1302e7f449339b711edec50f80dc65610519f407'}
{'Amount': '43.138283877361651059'},{'Address': '0xa0bb038a8981fc526fecf3fcea8701312d932e86'}
{'Amount': '43.118545432857981913'},{'Address': '0x6f1719426a6e8609606320be8141463326d7ad4b'}
{'Amount': '43.016333625288265720'},{'Address': '0xf9a614a75def21725eeaaf92a5d90dfba2844062'}
{'Amount': '43.000000000000000000'},{'Address': '0xc26dc3c680ccfc8cb2f7de5765a965c58d3db729'}
{'Amount': '42.920996208830271909'},{'Address': '0x7a6008d9ab77dbb0dc32a97e971bee26c3d6e0a6'}
{'Amount': '42.917740627535364992'},{'Address': '0x7cc8c937678bfea0ca9daa771381e7437ebd6cf2'}
{'Amount': '42.789455246308730046'},{'Address': '0xade8090c77def1ad2b58f6e418f95ef397a39be2'}
{'Amount': '42.598200013503977403'},{'Address': '0xb71e72bdbd2eb7784183c8697de3f869c0de54a8'}
{'Amount': '42.489197387497513656'},{'Address': '0x4efdc3d2abe22732445d39616d0a26bde525d7f5'}
{'Amount': '42.462845010000000000'},{'Address': '0xa743461c326aa07501520565ddff1e205eb01eed'}
{'Amount': '42.415071535816704659'},{'Address': '0x4b85122719ca3d8281ec05c2022627ea93399c28'}
{'Amount': '42.250135940000000000'},{'Address': '0x07ffe07b2d9e181cd8fd7207e2f535dab433929a'}
{'Amount': '42.161199568600322160'},{'Address': '0x26d34984e442ca09d388ec0a2329b87e7275243d'}
{'Amount': '42.105263160000000000'},{'Address': '0x9833df6deca2bf8ab6c03cee242caf405c2c35b4'}
{'Amount': '42.000084650048676304'},{'Address': '0x8bd5716403199a28e247b13268eb157c4581cac5'}
{'Amount': '42.000000000000000000'},{'Address': '0xc1f656269ffc528064c54215677811299ec4fecc'}
{'Amount': '41.992574779556275078'},{'Address': '0x011535fd795fd28c749363e080662d62fbb456a7'}
{'Amount': '41.887719298246000000'},{'Address': '0xb204ce287e1af0ebd863755cdb0c61b49daaa23f'}
{'Amount': '41.881778877604336266'},{'Address': '0x551192f139ff7169b903e75bea64b9a452d8c47e'}
{'Amount': '41.866535460000360387'},{'Address': '0x7ee1ff335360fc20fb90d8ec4635071388024975'}
{'Amount': '41.718327562528597846'},{'Address': '0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f'}
{'Amount': '41.542347051406896766'},{'Address': '0xbb32fa0303e20cb4b6b6548a2c6e8206ac0c912d'}
{'Amount': '41.505701093679825000'},{'Address': '0x385d35af9df3e47df4e396e0be54cd8e2b86de3d'}
{'Amount': '41.413462378824190332'},{'Address': '0xf012446a9ef85e12063bb60b722b41b54fbb2f71'}
{'Amount': '41.408534455153743729'},{'Address': '0x60b1c49d96b921dba10959938af27bbb39dbbaad'}
{'Amount': '41.368816485344491009'},{'Address': '0xdaed77aea0bea2c6839c5adba6257b7c8c1496ac'}
{'Amount': '41.233954467246664867'},{'Address': '0xa4a0b785595e3a920879af3d77c9049f53206ef2'}
{'Amount': '41.168389726324252672'},{'Address': '0xc9f0dd4644c0f0b68f7a5b8f4f52a33f1a57999e'}
{'Amount': '41.154349841351696012'},{'Address': '0xa137b331df6d142f779630b35d7b23fbf8ba64c9'}
{'Amount': '41.146129160000000000'},{'Address': '0xb4882da11459f05a230314aa39974c1ab3812f44'}
{'Amount': '41.078971580349706946'},{'Address': '0xe2c8139a960b57e77858615990065160e41499af'}
{'Amount': '40.978593270000000000'},{'Address': '0xd7e85b29dcd6a2ef17a12641208eb3a68305ddca'}
{'Amount': '40.940446572420089996'},{'Address': '0x1d8e6a2aaf34d15c21d20b1f80c62ed89e363eb5'}
{'Amount': '40.843300150921966087'},{'Address': '0xa1242fca24eda04b2f2fb69a26035e77c5ffadac'}
{'Amount': '40.714425289903509973'},{'Address': '0xb6647f0afaeefa98bddd9dc4fc68b61ad5ea583e'}
{'Amount': '40.687526130061550545'},{'Address': '0x894aa5f1e45454677a8560dde3b45cb5c427ef92'}
{'Amount': '40.566250807322054456'},{'Address': '0xef8ef75ef983414b70c2e88b4051ef103bbf1a92'}
{'Amount': '40.358850517292464401'},{'Address': '0x5a11a6ee95a34cef13c603f04a0b9d5042babd8a'}
{'Amount': '40.327441404514333527'},{'Address': '0x2ca7764b98d243253d004efec01e63d09162a391'}
{'Amount': '40.325164724776298887'},{'Address': '0x98b61e039013961c03ba1b1bae9ee0caa84a5ba4'}
{'Amount': '40.226559080000000000'},{'Address': '0x44957a07ea397ace26c51deb2d4765620487dbd6'}
{'Amount': '40.197042269846617137'},{'Address': '0x29131706f9d52f11e66f4762d97dfbe79950b131'}
{'Amount': '40.128915484122238155'},{'Address': '0xb72b9046c4632493a3aa4f7224ed74f33f827b51'}
{'Amount': '40.096583443179509934'},{'Address': '0x4e43d8724e33c1c523ba129e076ac5a1a92bd1cc'}
{'Amount': '40.000000000000000000'},{'Address': '0x5f344d56936f1f3af01f5c67615c38280839f8a0'}
{'Amount': '40.000000000000000594'},{'Address': '0x92db74bdacb0b60be8fdc95ced85703bdde8432e'}
{'Amount': '40.000000000000000000'},{'Address': '0x2a4152a796240f762e067f0c1d2f3597b3940953'}
{'Amount': '40.000000000000000000'},{'Address': '0x74d1a371e3498f0731d2748ba1ce6083f45d2f5d'}
{'Amount': '40.000000000000000000'},{'Address': '0xf5d385cb9c5ebcb740b4305e86d8d03e5c67fbb8'}
{'Amount': '40.000000000000000000'},{'Address': '0x9d1d71119788832094cb20279e342c2d7f965a1c'}
{'Amount': '40.000000000000000000'},{'Address': '0x5b040629b952eca5b1cda33544ceb9a960a10ec8'}
{'Amount': '40.000000000000000000'},{'Address': '0xda93c8286c47990e922406016f7eeddbe41d9702'}
{'Amount': '40.000000000000000000'},{'Address': '0xf07f6f7d14350b9508315fdb090fd1c0e4d0d6b7'}
{'Amount': '40.000000000000000000'},{'Address': '0xbb81486adb956a2a59640e38cf2957dfdc8dc52c'}
{'Amount': '40.000000000000000000'},{'Address': '0xa4a5dae9292c8141fa4663621f0503ab8473ad3f'}
{'Amount': '39.946185787313998893'},{'Address': '0xa6e59b844891e619801b298f4f0af52054513a3c'}
{'Amount': '39.926918411787023113'},{'Address': '0x00309826dc86140ef9f11abfa3742df035a10934'}
{'Amount': '39.774071790071995605'},{'Address': '0x742e965841327adbbba9e25971d8bf2f632e5428'}
{'Amount': '39.761000000000000000'},{'Address': '0x07222a5df8429d8f42315f0b0263a159cccb1edb'}
{'Amount': '39.679680595813193288'},{'Address': '0xd8d3f75f4e297ed332ad193db6db9e1ca634a3c5'}
{'Amount': '39.661056090000000000'},{'Address': '0x3dd4db7a309493e63bb5ad712f0227151f7e6186'}
{'Amount': '39.580000000000000000'},{'Address': '0xda918c71780b2ae1b8d4c0546b1aab0cadc21e4b'}
{'Amount': '39.570552150000000000'},{'Address': '0x620da9121a27391bea871ef78aeb45d5d98872cf'}
{'Amount': '39.356448080000000000'},{'Address': '0x478699cdba6651eb18f77452b16c445a211a62b3'}
{'Amount': '39.315111747085865443'},{'Address': '0x815375cc1acf179ea907efdd1c96776068418623'}
{'Amount': '39.256224857726348156'},{'Address': '0x0a7710e308039692da9f89bda068de254c1e8da5'}
{'Amount': '39.198831531654602916'},{'Address': '0xf2f22eb5521e209284c0681306bae4edcd38c4e4'}
{'Amount': '39.184927374358715243'},{'Address': '0xdc302f8499a5f20083853a72f27432b85b7a31c7'}
{'Amount': '39.139414456432376884'},{'Address': '0x34887cb728fb384577afeb6db24381e720643fc2'}
{'Amount': '39.121270902395468290'},{'Address': '0xa249d38c784f9d06fba486d3ca8228b7d280da0c'}
{'Amount': '39.120000000000000000'},{'Address': '0x1bd1716db89de3d0d2b09a1cc894044d3bfc5268'}
{'Amount': '39.058286240000000000'},{'Address': '0xb3fe8e59b5943229cda7d29c726b19e85f626248'}
{'Amount': '39.018916503376174212'},{'Address': '0x0e464a8c942c30d7385697440071a07d136dea42'}
{'Amount': '38.898979142381223152'},{'Address': '0xa83716167983f12bd3f20ed6eb8ca3873af325e8'}
{'Amount': '38.876335017270658750'},{'Address': '0xe40f5f076002f7374db35df9ca18aa1a5a944ebb'}
{'Amount': '38.841542535044592667'},{'Address': '0xf3f21b126beb87d233672d369185a420f6e4c7f3'}
{'Amount': '38.750396626903348972'},{'Address': '0xbf41e0bd0712bd14082d2ba33af854c898cc3cb2'}
{'Amount': '38.502216726617456996'},{'Address': '0x3e14977383be8b71092c98a2094bb820ee167ba2'}
{'Amount': '38.501389596709075182'},{'Address': '0xc5444ab89da10aa4e85b9312e8598709b5f2366c'}
{'Amount': '38.494995705344477248'},{'Address': '0x72da44baf30f470760e8ebb30e6c88d5c31cd493'}
{'Amount': '38.491839190389764625'},{'Address': '0xaec5563a10fa5292d2a326340ff38260e4461dbc'}
{'Amount': '38.489380358049575211'},{'Address': '0x8705e42eb5cbf3581fc1716dffebb88f20dc6626'}
{'Amount': '38.395309570000000000'},{'Address': '0x7717005ffbf9fe37451879b83fd8396126e81a80'}
{'Amount': '38.365659561766427604'},{'Address': '0xd2d8685b385ef8382ab672cd2d370832257f4ddf'}
{'Amount': '38.344528602957299105'},{'Address': '0xaf31124024432a3c37625f2875f717ec1cb001bd'}
{'Amount': '38.344145793576464280'},{'Address': '0xc90f3f6f96c41acd70059e6c39f21a0eaff2a01e'}
{'Amount': '38.273692938661415069'},{'Address': '0x19a592679d21298301be4213f5750c1d0ff1a6dd'}
{'Amount': '38.272251066488686771'},{'Address': '0xfe84c1f9a16f63602defc65afdf52d9d7c21a776'}
{'Amount': '38.258202463790261535'},{'Address': '0x26273e65aab399b7a2f5bd081f4569515effd050'}
{'Amount': '38.211849681404873351'},{'Address': '0x3cbbffed64296e596b038d49252a0c70aa02c266'}
{'Amount': '38.194592340000000000'},{'Address': '0xae4c0fd226c3207765926521122bc3812e2a6228'}
{'Amount': '38.081378833022691550'},{'Address': '0x35688a7c7faad5841fdeb9a31bd4ecf0e8323fb2'}
{'Amount': '37.992811012746425623'},{'Address': '0x7800e147b67b06f74027f8f876ce447d20c29181'}
{'Amount': '37.969592175627077871'},{'Address': '0x1ff62e8ef6b7feaec39dc0e58232b303fa9f6453'}
{'Amount': '37.939314878323116357'},{'Address': '0x92463aaa81fe9713177c02cd61016f9827c29a89'}
{'Amount': '37.938257810620401177'},{'Address': '0x9446e6a7b00f18f7f5dad20436d217b6df9f9421'}
{'Amount': '37.924947248836693804'},{'Address': '0x1b5c5cebf357033cb569aca59bd484b8e0294515'}
{'Amount': '37.882983314860148040'},{'Address': '0xc3663cdd5b4f3e38cb816b1cd545e3c2371e5f7c'}
{'Amount': '37.846324175484150834'},{'Address': '0x450fc8b01ed7594af653742ef32d4d0cc2062845'}
{'Amount': '37.552131645818601025'},{'Address': '0x1be915898904fafb50d804f73b5e247c04e442af'}
{'Amount': '37.485642069698110104'},{'Address': '0x18f6b4cef4edd243798420c16592f0fc946c3284'}
{'Amount': '37.460755265498593439'},{'Address': '0x314c7e823cd666639609e1c98452e54a11cc1e59'}
{'Amount': '37.456696310000000000'},{'Address': '0xff377c0cdd83e444500b0ad91c612b359b1fdfe6'}
{'Amount': '37.398738855170074733'},{'Address': '0xe8744270333db65890dc2f128e00c8d6853d0888'}
{'Amount': '37.383331063546781698'},{'Address': '0x6f08cf2d84266dedb1cf02dbb34a74cb137d4bbb'}
{'Amount': '37.263771326271026394'},{'Address': '0x1a2d4efc833d4a32728b149b6fbaeb0b948d4bbe'}
{'Amount': '37.237767437997272923'},{'Address': '0xf6f15f6007f0703b4013317a1ee80ad4040cf98e'}
{'Amount': '37.192946249164618833'},{'Address': '0xb26211a106eea3a382ecd3521f47ad3a7300822b'}
{'Amount': '37.039476611694787090'},{'Address': '0xad51613534d0e9440d4beacaad02f3a10367cb82'}
{'Amount': '36.852308949081114340'},{'Address': '0xb12cf1f2bf6b550ea422f2415f144b296fd1050f'}
{'Amount': '36.808646409849180508'},{'Address': '0x16771984ab5d2cb636aecc9b3713458cbb64e50e'}
{'Amount': '36.801000000000000000'},{'Address': '0x46236f725fdc61df68e6ab12d094cf5995a15802'}
{'Amount': '36.772404550000000000'},{'Address': '0xf3c51cdf719ec1caabb91e9fa4745bda423cbe16'}
{'Amount': '36.763763100000000000'},{'Address': '0xef90730301b2ad34ed0bc5391c07c78a2cba43f4'}
{'Amount': '36.760503566948882883'},{'Address': '0x0a3dd891293f263042bf60069d66cb159bbdd132'}
{'Amount': '36.739757052664391121'},{'Address': '0x472a2cddee59ab1dd7ecb52a4563781309ff8637'}
{'Amount': '36.540678256239412862'},{'Address': '0xd7304ea57a9aa32dfe44725aba193590209587c8'}
{'Amount': '36.439584590403344163'},{'Address': '0xdbd6d78de900074aac480b6aa56973cbe3cdd821'}
{'Amount': '36.431432756215136629'},{'Address': '0xdf876bd0a20d31093d46e610f38d43ecf7ebcdea'}
{'Amount': '36.380827854197198053'},{'Address': '0x9b9c09dffcaea00a6ed39af98275136f0b731c1b'}
{'Amount': '36.375094908701455657'},{'Address': '0x3a7fd31d5e424bbe7b8e1e45627297dab8d028f4'}
{'Amount': '36.346536759736906904'},{'Address': '0xfcb85d4139123b1ec6746d1c487a2201045b9f72'}
{'Amount': '36.322873974958819554'},{'Address': '0x3455a96c963bb574251beb4df68fac99cc96f550'}
{'Amount': '36.304649324413028534'},{'Address': '0x3b0c597140e697e3b3883883a555cd64f6cb66b7'}
{'Amount': '36.296969664234319775'},{'Address': '0x2f01294922617aa4b9a03d942cd44c9a245ba794'}
{'Amount': '36.265559510678819340'},{'Address': '0xe1e3fca88fe73827bd112c6096b40f9c378d8aad'}
{'Amount': '36.259106120000000000'},{'Address': '0x1abcd87f772c9c1089a011c1c011389e84ad5ee6'}
{'Amount': '36.202929801586387056'},{'Address': '0x818e9e6de70b4efcc5c5653ce937eb2a117640aa'}
{'Amount': '36.129032260000000000'},{'Address': '0x7725609bc19f4fe79a3ad38f5f2982d28686562d'}
{'Amount': '36.115061783966952265'},{'Address': '0x9424c7f0f7eb45fab42bfa3df4dad23153f1fbc2'}
{'Amount': '36.000000000000000000'},{'Address': '0x72eb1b911d4f6243a1258df6895b37d7e9117970'}
{'Amount': '35.946248840000000000'},{'Address': '0x8806e94162cbfaabcb54654b54a8cfe923bff5ef'}
{'Amount': '35.936387874575039785'},{'Address': '0xe789c5566b53546d46a0af48a4bd3f062d1fefd1'}
{'Amount': '35.933102505287722807'},{'Address': '0x03ba27a7af5f543f81460d88c6c08db569665bb8'}
{'Amount': '35.873926132359095133'},{'Address': '0x4a975ec1bbf60586ace89b5866d850a044edce75'}
{'Amount': '35.851005511402246162'},{'Address': '0xbd521206bf217a1be1c822fb4916eb2c0a70d4b1'}
{'Amount': '35.779194964788545563'},{'Address': '0x77299cf68685b96a529d392c7d8edfc94cbdcc15'}
{'Amount': '35.640624718294602161'},{'Address': '0xe46fbdfc5ec01d5914a802aa06fd0e4c5cd41bd5'}
{'Amount': '35.614849450000000000'},{'Address': '0xbee5902c5449ac2c5feaeb1d0edc7f8864baccab'}
{'Amount': '35.589277115052925042'},{'Address': '0xe1441c61bfa1f10d9ce1dc453b1ec7d57516d349'}
{'Amount': '35.548488859124630141'},{'Address': '0x66e0fa6ec98670fab2f77583c209b2b7269de2db'}
{'Amount': '35.398643525058034609'},{'Address': '0x40fb0f83eb79073054e3c764e2ecc6cc05497893'}
{'Amount': '35.389551340000000000'},{'Address': '0xddcf9d39c31f782f332047d5b8ab0b2f91a23c4b'}
{'Amount': '35.382648660000000000'},{'Address': '0xf8d1f776fdd233845c2b8e593afcb8f1cbd6453e'}
{'Amount': '35.288807131468930018'},{'Address': '0xe301ed8f5f507f2518e63be8ecaccfd2198b1f5b'}
{'Amount': '35.182203400000000000'},{'Address': '0xb1630dc330e430156b98a14b1c1e8ba069f39ddb'}
{'Amount': '35.145779482586544434'},{'Address': '0x5a594f7bc9d90846878d3a8b7cd9507b9f063e2f'}
{'Amount': '35.129049467840878590'},{'Address': '0x163e5b5d18d7b17474b600ab1b6c82aa8a489df5'}
{'Amount': '35.037421692672827108'},{'Address': '0x6f5db5687b1de394e876afa70791fb2d553d64d6'}
{'Amount': '35.027963854362576209'},{'Address': '0xf56987e7f51bbb05b45637c231e7aa40e93ce310'}
{'Amount': '35.009775790000000000'},{'Address': '0x20f818ff9bdf4c894b153e868923c79976970a34'}
{'Amount': '35.002752880443961668'},{'Address': '0x2d397827d43bac83b6e712f936f5aded9f234c0c'}
{'Amount': '35.000000000000000143'},{'Address': '0xdfc690749dc73fd3ae625eec5aee98c4d4a32f59'}
{'Amount': '35.000000000000000000'},{'Address': '0x9389e143dff86096766cd9ff82198857745a8d7b'}
{'Amount': '34.989671530302294987'},{'Address': '0xbbc4829fa2b2d2b1a84e58063f6f98b094c0ffb7'}
{'Amount': '34.951521600000000000'},{'Address': '0x1301b996d132cf1b73c500ca71372c549219769d'}
{'Amount': '34.735922701758068212'},{'Address': '0xf677e155f96c448102d448f64b23acef8e74e4ea'}
{'Amount': '34.714781448627908248'},{'Address': '0x1128cdb6df17e282ce448e7770d0f02ce1299e1a'}
{'Amount': '34.682078793116533118'},{'Address': '0x81331d650325c7e6a9f7806b6f8af64e7baca941'}
{'Amount': '34.633252771716491574'},{'Address': '0x008670e1b3568db7ed7e0315914f9831b1b67f66'}
{'Amount': '34.566982610488439182'},{'Address': '0x51506350386571f9d366c5cabbdd6639959b265c'}
{'Amount': '34.565740547824087471'},{'Address': '0x8de08234bd370446a299fe2721b31991dd21d796'}
{'Amount': '34.516065396413728760'},{'Address': '0x15579f74c1b93b573c0a4d865011ec68f909fd02'}
{'Amount': '34.512234597531304271'},{'Address': '0xa0eea1ed0cbafb0f18c01d214829ab408bf9eb05'}
{'Amount': '34.300797978772488076'},{'Address': '0x247b7e245002e6b525782366dec32446f645320d'}
{'Amount': '34.022904531186625989'},{'Address': '0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56'}
{'Amount': '34.002044481262758790'},{'Address': '0xf51d679722464394a53a5f31e68c88a19e03cb25'}
{'Amount': '33.951511107419378582'},{'Address': '0x47b2597fb65c5518571cdc151b2485dc29f52940'}
{'Amount': '33.909343142823008412'},{'Address': '0x6ca77996123d01f94ef64b9ecb7e2d0b1d594ff0'}
{'Amount': '33.849666980000000000'},{'Address': '0x82b5eb151b9d4177d7028dfde546c05a02d32868'}
{'Amount': '33.768782695550044554'},{'Address': '0x9b0d1ecc2e15580ac47ef7fdad0443b16784402f'}
{'Amount': '33.767601201717000364'},{'Address': '0xd7357a2f158429869b29cbff4933aa516ec1468a'}
{'Amount': '33.743471586977844637'},{'Address': '0xe89df3ac8e474d96cb20fa29ef41e6e3f745c20c'}
{'Amount': '33.726638809578817370'},{'Address': '0xf14d0b66cb9a4f5542c743a4049a0381f77c9046'}
{'Amount': '33.726267745072337803'},{'Address': '0x94e34fd688bac591b3532ca576b943cf0ee8cad0'}
{'Amount': '33.704252889128356173'},{'Address': '0xc50b7a0f08d1001dec894fa4c6c47b1a15a592c8'}
{'Amount': '33.700000000000000000'},{'Address': '0x8a4f0832f661db078a535ac0e427c41f1bd90820'}
{'Amount': '33.626088579995579821'},{'Address': '0xf747b979c3ee8959e049ef9b2be0ccf73acc9510'}
{'Amount': '33.613657560135580306'},{'Address': '0x807c157754d96ad7dcf36405f876a19d8c06950a'}
{'Amount': '33.424596399566414782'},{'Address': '0x873034bdd59fee71c4d58a0fefebd5e4e1741a25'}
{'Amount': '33.398335504632664488'},{'Address': '0xfb2a52012f5e757ba748d1f8d7f582b8d1a613c0'}
{'Amount': '33.376657750000000000'},{'Address': '0x8697cb1d4b8c981e9da72bb0cff452771ab10907'}
{'Amount': '33.369091000000000000'},{'Address': '0xdb648adfb54fd67d2b7ae05c800628601432f8ff'}
{'Amount': '33.331758037806435876'},{'Address': '0x9f99e633d932a423068fea9a5075a9f12ddc473d'}
{'Amount': '33.289801337001324876'},{'Address': '0xf93c49f61cd84c94734c34fd64cdba534e97150f'}
{'Amount': '33.261387634603898585'},{'Address': '0x3030d1fab9a23ddacc4a4500b53646c02b7edd8d'}
{'Amount': '33.249981568574180217'},{'Address': '0xfc67418ff4ffb7f39769587bfd425d750b9f0663'}
{'Amount': '33.171817534493097857'},{'Address': '0x43a2a720cd0911690c248075f4a29a5e7716f758'}
