date,token_id,gini_coefficient,nakamoto_coefficient,shannon_entropy,hhi,theil_index,unique_holders
2022-02-01,aave,0.9746734716825161,44,8.847609060170912,0.011599127321438495,5.436979075766367,105839
2022-02-01,index-cooperative,0.9834442305341652,4,4.973752205135653,0.08628468048825941,4.884284686642473,4154
2022-02-01,yearn-finance,0.9879848331344269,17,7.115885280560609,0.03743442217082202,5.808271026696242,46195
2022-02-01,balancer,0.9938633313197662,13,6.591379326612287,0.030716463844970433,5.993402559532528,38646
2023-07-01,apwine,0.9409614179985074,8,5.827001820624847,0.04256077692211224,2.9586260998981455,1094
2023-07-01,uniswap,0.9947314767737827,28,7.844259196545727,0.01822794750123971,7.33958873015594,353916
2023-07-01,aave,0.9732047350705261,48,9.313109148276853,0.010563625935612725,5.473176956380039,151529
2023-07-01,index-cooperative,0.971388491364415,11,6.342217810888145,0.05294703990593476,4.094758821962449,4870
2023-07-01,yearn-finance,0.985841278200105,20,7.828573347107431,0.018350618485308192,5.404641596261202,50564
2023-07-01,balancer,0.9911660027490874,14,6.84772011715044,0.043507368822036104,5.984425461434662,45748
2022-09-01,apwine,0.9263818484397862,6,5.707537105949208,0.058863786694580436,2.9975209579405737,1047
2022-09-01,uniswap,0.9939959492700193,23,7.457504358090681,0.027484900572077375,7.511318503253147,321408
2022-09-01,aave,0.9743889668577627,39,8.932865498903551,0.010728960212217403,5.5098774946808025,120773
2022-09-01,index-cooperative,0.9813358705844558,6,5.638373001636333,0.05916422082175379,4.480455420151268,4397
2022-09-01,yearn-finance,0.9834242754840024,22,7.772037582645634,0.014996410736264886,5.429467406649449,49843
2022-09-01,balancer,0.9910348953616793,18,7.06151564938551,0.022063001374686492,5.739284939476658,41521
2023-03-01,apwine,0.9385732008419888,6,5.655012060261735,0.05238284405088973,3.0472114730110746,1061
2023-03-01,uniswap,0.9927250277753775,27,7.8416687301513095,0.01847301367978777,7.388292241552655,370913
2023-03-01,aave,0.9673517318759824,45,9.395415118013075,0.010733448441421895,5.439013577851131,155037
2023-03-01,index-cooperative,0.9744426895493423,7,5.982678558350292,0.06053980239850627,4.3357249717296735,4830
2023-03-01,yearn-finance,0.9819340134920683,15,7.448260495952209,0.0376497000205212,5.762226022429123,55546
2023-03-01,balancer,0.9901187037834266,14,6.843569225068457,0.044377428913805514,5.979204008628755,45379
2023-12-01,apwine,0.935644392717555,9,6.041712749658797,0.03761215858345258,2.8395183558607053,1127
2023-12-01,uniswap,0.9940049436432578,34,8.16813586473801,0.010622445296048156,7.1679671783483245,373132
2023-12-01,aave,0.9724871458041915,47,9.302277794191554,0.013050605688488754,5.559505752297223,163956
2023-12-01,index-cooperative,0.9715651631977522,9,6.202085871463911,0.05862409355171341,4.223023372752155,5024
2023-12-01,yearn-finance,0.9860295642743475,18,7.732676214076596,0.02076607879933838,5.50775196344948,52451
2023-12-01,balancer,0.9917336564879693,15,6.81931671403778,0.04525868597390115,6.03370510856585,47122
2023-02-01,apwine,0.9448840410964245,6,5.365132179362459,0.06097510743952463,3.2213962256631152,1033
2023-02-01,uniswap,0.9927190332213965,27,7.8467264395683705,0.018451804412784687,7.377686926818852,368289
2023-02-01,aave,0.9657478395431062,56,9.581749188584539,0.009384700295993854,5.294792475547425,152719
2023-02-01,index-cooperative,0.9760195346714056,7,5.8699130297087665,0.06291439441035072,4.379343785906658,4666
2023-02-01,yearn-finance,0.9787808068501203,21,8.130078419863663,0.016093104462848073,5.28052904247603,55043
2023-02-01,balancer,0.9910481319281866,10,6.595867080545379,0.046972279448250484,6.143022079062585,45023
2023-06-01,apwine,0.940272588571359,7,5.710762115611022,0.04880592830069834,3.0336977681315602,1088
2023-06-01,uniswap,0.994871392200073,27,7.769390587914109,0.018417150379032934,7.39812419603525,356274
2023-06-01,aave,0.9651627532920014,53,9.560115572276754,0.010271945850426048,5.365742801270853,161508
