id,name,proposal_id,date,price,market_cap,circulating_supply,votes,participation_rate
uniswap,Uniswap,0x4d070edcd39b24b67e219f8f0f6308083c28d510ed0a1ac4ed3fb8d5879f3b6b,2024-08-07,5.784585969776968,4359013772.218385,753556744.5955777,152,0.011872546729366744
uniswap,Uniswap,0xc2eed288ba61241dd86928eff15b7c8c9622168fc4b435657f58dda8ce285d13,2024-07-27,7.687682267123249,5795068727.484681,753812205.8279616,356,0.04208647824022418
uniswap,Uniswap,0x82c77c3a10bc17ce65c3fa2fd553d224e00ccaa012ea5c203024fa3695acb7d0,2024-06-22,9.792163155049643,7384496646.3153,754123121.6625764,423,0.03373076065313348
uniswap,Uniswap,0x35ed89cbda5bd11e333202c62d89fa223eab651adeb5e2cf6640d22411cc0946,2024-05-18,7.49202657489003,5636851054.67116,752380013.3816129,491,0.04643256724581998
uniswap,Uniswap,0xfe8cb4e08138df2f0d136480e85edadf22679cca73b68f3f376d12f322dd2565,2024-05-13,7.06487563652587,5323343233.352103,753494259.0963767,691,0.04570661555243613
uniswap,Uniswap,0x0020f65948996b728ebce6c8a6ce5148d936a0151dd48f2e43bbcf34330cf542,2024-05-05,7.530152630790346,5677719970.6588335,753997993.0078673,615,0.04359571954956834
uniswap,Uniswap,0xf17f3ca6b3d1aa6d8061a733fc0d627558159e0057f76ddfe056ea492cf56163,2024-05-05,7.530152630790346,5677719970.6588335,753997993.0078673,731,0.05686045448024744
uniswap,Uniswap,0x7584aabd34944953f37008d4a6209e4efee8f1a066a5051fbba37910dae80b49,2024-04-20,7.523443247849085,5670656749.629968,753731577.7920144,532,0.04076147326128056
uniswap,Uniswap,0x9893a292a4e2425ed9a30de41e1bc92039daac4540a6e3028333a35902e8143c,2024-04-17,7.184043170652451,5419520569.523488,754383073.818763,693,0.04271341509360687
uniswap,Uniswap,0xaf3965fdf77423bcc7a27294c90a3522b13ae267519c277f6740a7a39869b120,2024-04-16,7.253921432441522,5459439234.142981,752619019.242044,651,0.03582934150881824
uniswap,Uniswap,0xe7274e00eb2a084cdc3b7510a8b40aa303ac2d7944e9706ad090c974c76e71bf,2024-04-08,11.383718358193534,8589586603.460418,754550168.3356375,797,0.03909656975940672
uniswap,Uniswap,0xd2d3a01ed6e4b0c080073d4510f545a51db224ff6e57babb9454640cc5e1ddfd,2024-03-31,12.620109363447014,9500841803.578302,752833555.5551219,788,0.03513959877641736
uniswap,Uniswap,0x3d8d2f44677c19f49a5bbe4466e4b50068b1a704861801d95384c898b1cbde54,2024-03-09,14.635264268553014,11029439885.741413,753620821.8283093,2452,0.0666085322178364
uniswap,Uniswap,0xad7e3612d11d56b21f0b2274e4ce825163bc1873d0e2ef809a3a98733df992a7,2024-03-06,13.018919318560657,9765075650.749687,750068067.2341161,2485,0.07273017714605147
uniswap,Uniswap,0x84b5c020421459f753681683cf2489548eea020c4f67bf08ccf05cbcd78caaa7,2024-02-07,6.280766459994052,4732909073.850262,753555971.8701504,1115,0.04097188799598819
uniswap,Uniswap,0xd457a6cdb9e20002d74c30818b7b35a694af04c627cc7bf6d855d4ece9409333,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,1094,0.02866634710459228
uniswap,Uniswap,0x1f94902b026cf7722ddc9761621d075f22e56b833e91d795374b3a7065d2de0e,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,938,0.028664791140352065
uniswap,Uniswap,0x1fcec1597c5fdd6d53aed8d4491a07d41c02fd3e20fcc55936be807f189fb6c2,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,918,0.028665670815250385
uniswap,Uniswap,0x178ac7eb76480798dbb656cbae4a405c3adaad48f9af4ae4c528b2cbd0f6af39,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,972,0.028665500026640135
uniswap,Uniswap,0x24d918618eb4fadb8e9d17f5da5a57d74a1d51470d4c9125b1f42d8c268d0f52,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,893,0.02866592157134728
uniswap,Uniswap,0xbd612a383a061c6371a95a00d02b253e42fea2335ea596a6dbca4fe4a27f710f,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,929,0.028666251743916942
uniswap,Uniswap,0x842028603479b83b98cf287f53e739c50b7ea026ed276e58c2d8ef03d68d8e8a,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,870,0.02866495955477302
uniswap,Uniswap,0xde949c58934541240b76597b9461f2bc7987da23835459921737967d6a38d5da,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,899,0.02866627600078805
uniswap,Uniswap,0x805b4fe9e0ba5741f5275823e1ad3330b3162c79feedd00438968c9cbc7081fa,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,889,0.028666155105831297
uniswap,Uniswap,0xdfdb91486c2f8d5d63114da161cc2fe6e7f9bd5adbfca90eb4cd86616136f81f,2024-02-04,6.103826150712939,4598965364.973019,753456152.1605346,860,0.0286661571409937
uniswap,Uniswap,0xe2fa09de5e3ff44b57c40b2fe049f43e47cb8e3b192bd1dc52ef3b42d8b5c363,2024-01-20,6.344688790520725,4781809816.104113,753671294.8392946,2188,0.04295536801829598
uniswap,Uniswap,0x372ef8c1a79de2fa00b919070177ed81a914b4a23a3c01d3b4e87dfe9c5e4e82,2024-01-13,6.616036423907409,4976938389.836223,752253777.1787024,1399,0.02807701367877281
uniswap,Uniswap,0xf30cebb7e0819b8a9ad374d82af5866d0329b3628f374cdbc434760337e99cd2,2024-01-13,6.616036423907409,4976938389.836223,752253777.1787024,1435,0.028077051768085323
uniswap,Uniswap,0x73a886b13c81e2e0ca432b2c69c0592b02a5b1d1cd983277b4b2d67271fe1eff,2023-12-07,5.9932130989863985,4528763477.474179,755648665.0274634,2,1.4689366254086587e-09
uniswap,Uniswap,0x00ff45d181461e5a10baa14ab5831c94e65bd3a1f60833201882b198a3c17441,2023-12-07,5.9932130989863985,4528763477.474179,755648665.0274634,3,2.6359930031559846e-09
uniswap,Uniswap,0x21952c76273006506938a92f1403b953c7b3f5983a83b8d586dd3673e92e7af6,2023-12-07,5.9932130989863985,4528763477.474179,755648665.0274634,3,2.6359930031559846e-09
uniswap,Uniswap,0x395247baadc03151c1ff747b2dd2d58a194c7cfe3338f6c5d745c633bab12361,2023-12-07,5.9932130989863985,4528763477.474179,755648665.0274634,24,5.597144096021006e-08
uniswap,Uniswap,0x6257f014b442f2cdbe6bb05085f4f27f21ed5af892a2f49d1bc611e5d859c2ca,2023-12-07,5.9932130989863985,4528763477.474179,755648665.0274634,4,4.1941873332492025e-09
uniswap,Uniswap,0xf1c132e8458c38dd021b3850f41a059bfec10d1d48f1dbe76b84ccf72a7798e4,2023-12-07,5.9932130989863985,4528763477.474179,755648665.0274634,67,6.83681603822074e-07
uniswap,Uniswap,0x73753f8ccab7747563b9c17a0bc746e6207991561278d7cadfaa1a7be12b081a,2023-11-22,4.899424821014925,3692484794.7901707,753656792.3140956,1660,0.037069411436803076
uniswap,Uniswap,0x14aa7becb547ccb8fdcfc69054bda1557a90f1ebe3ac45569f049b5e29e98d76,2023-11-06,4.775412185635491,3605865636.253493,755089926.498908,3100,0.02212825676182231
uniswap,Uniswap,0x738fbd583c272b91322c4fae5d692387001445069398ce52b7cdc5c9a16105d6,2023-10-28,4.030118276173578,3037909681.9716988,753801619.1564635,3582,0.04285416854041809
uniswap,Uniswap,0xcc41f669e5b4a92bc47b02d09847c1d4ba9ed4bd9c4dc0635190c974083482a6,2023-10-27,4.104720926603438,3088708171.6111937,752477020.2019626,3660,0.025866667016626935
uniswap,Uniswap,0xf551e90e767fccfac8593a3233b6e2f2e2a3a773e1e9f9abbb9a4d2678f101f8,2023-10-14,4.025403219814025,3033228506.153994,753521657.4637039,2274,0.035599695460641165
uniswap,Uniswap,0x4d8042e4e53715dc141be98b89aab659d5f7306c3d3ef789b0c807a029c23ca8,2023-10-14,4.025403219814025,3033228506.153994,753521657.4637039,2204,0.02689465511302997
uniswap,Uniswap,0xae0ff2f4cb4c1d292f7bf7c4c4bf7f4046be89518a0c7cbce65d658f2d36f20f,2023-10-10,4.138099227120081,3122151788.4115076,754489348.1407346,2422,0.05705115336704107
uniswap,Uniswap,0x011e2297060cd82da866185392a54f506118cbece76c88c1e2a02fac4cd75893,2023-09-05,4.44684273369752,3349093306.011251,753139588.3718385,3251,0.020460596108796216
uniswap,Uniswap,0x2ba7e3f1f75654d0b8b282f89047758866b9712ec3398e850e4fb91a8db4805a,2023-08-30,4.794863800798531,3609808011.3523774,752848915.2812233,3301,0.02039882207419882
uniswap,Uniswap,0xc874c15656ac985df2f34d4438f8d074226f10408dd74f08295227974179b2c1,2023-08-19,4.907399846795051,3698749910.770939,753708690.1909037,2850,0.03739947949033825
uniswap,Uniswap,0x2a122241d608b92e605e3e2ece355e97c5691ac0448da5653025e2c929628625,2023-08-12,6.180008349186195,4657055850.094885,753567889.7113695,4215,0.03589293755168872
uniswap,Uniswap,0x86ded24b11c4714e0f4f2b6e4ca489f60dc33e6f2f4ababa5575bf5ab973a005,2023-07-04,5.511996184300917,4156539537.778073,754089697.9603487,3172,0.02216224299520378
uniswap,Uniswap,0x98e08d94e1174b0bfa2350c616d3cf2fb8f5e56c56c03dc0ae58fd29a6b29265,2023-06-24,4.863651740696963,3665294760.7974463,753609624.2516345,2612,0.004916966468389392
uniswap,Uniswap,0x36a17f6c311f3d910bc11cb4cd55891a7e6c71facd04e7bffcfb267fdd88c45b,2023-06-17,4.54706965608982,3427071949.5757422,753688025.2067213,3848,0.037172602814960015
uniswap,Uniswap,0xb643c2ccb468812901c9490dbb31c5aada0140e83d0f6ce30e04fc7a237748e8,2023-05-31,5.133186116025315,3870222778.7081757,753961124.9679241,5373,0.06535261290399279
uniswap,Uniswap,0xac6b9ebb8cff7817fdf144119742e474dfeec984632ab374727770579e2653ed,2023-05-31,5.133186116025315,3870222778.7081757,753961124.9679241,5591,0.03844211223919516
uniswap,Uniswap,0x4b362044000714197ab43d5f2155977976dcc7cf1cb28d945e1168ae7ac61f90,2023-06-01,5.019596019901262,3782203161.574936,753487560.8673651,4872,0.02188366665436223
uniswap,Uniswap,0xa47a49305ab418cb2ceb9da1290cbe022671d5feeb5e2a344bfcd1edbe0720d6,2023-06-01,5.019596019901262,3782203161.574936,753487560.8673651,4689,0.029513399758587317
uniswap,Uniswap,0xb471984c1daef6742be4d4983339af7ad140c3dfcfc883508fd975f5abe0e8c9,2023-06-01,5.019596019901262,3782203161.574936,753487560.8673651,4660,0.053981973174286074
uniswap,Uniswap,0x73021d63f985aba8e42c67165f80c0027a591980a5cc372cda9637bdf2173f95,2023-04-30,5.620434804045045,4241663033.937427,754685924.1005142,5472,0.03417318307880494
uniswap,Uniswap,0x0f8a85d90759acf3a6fdc018e20b991f3562847122a8142c4e166c71d0e755e3,2023-04-13,5.947081789545151,4484300231.782725,754033724.517802,7936,0.03891975803464803
uniswap,Uniswap,0xdc3e034f9b7c876736f1b629c7c9ff9c466205dfe075607d70e69b6af2fa87ef,2023-04-03,5.947417645108683,4483457783.042533,753849494.1127684,9445,0.027071029196992898
uniswap,Uniswap,0x63f6c44e4245e5b90a0f30ebb6932506879f68b149a5f78fd2186125c9144535,2023-03-29,5.825568909048209,4390251588.264973,753617656.3710512,6702,0.026262382351674357
uniswap,Uniswap,0xbab5cd9d9cc5123ea5da8eb45e321463f1a0fd2543dc17587db1f24099d90dfc,2023-03-12,5.444649516443269,4094908731.3937244,752097764.792165,4934,0.026368445410110585
uniswap,Uniswap,0xa47404722b9c8a6fb850cf5de79e8a95f073f06393290949644a627bfe85bced,2023-03-09,6.10439516419828,4606454641.77695,754612786.0125087,6413,0.03789465004128401
uniswap,Uniswap,0xbadf3b39b681c98ba8fb988d5b6c9454ebeb5aae88545a6a852d0734e9f7c957,2023-03-03,6.6286727089246895,4996839875.863756,753822084.0404638,8397,0.030179469647921568
uniswap,Uniswap,0x3447c5c95e70304122194efb2874757059f0851cc7449e58682f48a25e4ce7ba,2023-02-22,7.025608538497244,5290152344.76877,752981370.3369697,7259,0.0013890717951212498
uniswap,Uniswap,0x9db793de052692853aa3749920e1c7161de0eead4730c3fef516bc11eb829879,2023-02-22,7.025608538497244,5290152344.76877,752981370.3369697,5723,3.279288757345578e-05
uniswap,Uniswap,0x374d7f9ba673e65d6a85c3cfcc082fd3ad22ca5d8f9f44ac14e1d67154640d90,2023-02-16,6.926372616824458,5218345828.46036,753402410.9220997,6800,4.248869210744237e-05
uniswap,Uniswap,0x15031b68121659b87a3f5e33c303cd517bcbc003d3f60fc82f1299620475bcab,2023-02-07,6.653401520190085,5013990600.209234,753598078.3654834,9707,0.050564999436369475
uniswap,Uniswap,0x6b8df360fdf73085b21fdf5eef9f85916fbde95621a3d454cb20fbe545ffc852,2023-01-31,6.515987442754232,4895850264.760277,751359683.8195958,8348,0.06066560405610577
uniswap,Uniswap,0xa3c7247632d3a08e4e73a63867908d0cd4402f48fa673945f93e3197dee5450a,2023-01-22,6.662915649818232,5019596977.933527,753363428.5270389,6495,0.033177294267186214
uniswap,Uniswap,0xfd3d3807bd2a6eda1327c311b83de235061d39ff1bdfb616c9f9b0d367c3ac2c,2023-01-13,6.173137912420338,4650896016.426076,753408733.517598,6096,0.0036215298996399867
uniswap,Uniswap,0x8cd74072d4ae997c11fe5351c3a8c3fcd05440091858c1ced911bb2e9043c3bb,2023-01-13,6.173137912420338,4650896016.426076,753408733.517598,5563,0.007598511388829699
uniswap,Uniswap,0x387b5e811e9673359b98729af5c7f14a50b7d0ea9b4dcf9278686b238932e25d,2022-12-21,5.355466152157143,4037769710.9553847,753952988.6355458,8603,0.08136236560563477
uniswap,Uniswap,0x5ad7208d9ccad93dbc96abc12bfeffcfe83e96b9782e5135727cdaaf494d70f3,2022-12-04,6.102891886890248,4613353094.132692,755929021.7876437,15219,0.015313465619220989
uniswap,Uniswap,0x31c3409c09f5561d6aff1e0adeee6c83a5e73768a5d5c3e01b2a48a3894eda54,2022-12-03,6.335947441103496,4766102165.587983,752231960.553937,6741,0.01721581685894736
uniswap,Uniswap,0xa4a21c808b28a61562c6b4ebf5b71c0cd37ee2d630bcbdf91ffaf5f683cc650f,2022-11-29,5.297633053860745,3993012537.9204254,753735205.3877054,5238,0.026322723180109316
uniswap,Uniswap,0xe523d31000db5ecb16b002efd2ee984b958928b01cee140212eefc3ed5bcdfcd,2022-11-24,5.493320142138577,4156239318.6230745,756598780.1695879,3514,0.02965815759747469
uniswap,Uniswap,0x5387b0756442268d283d4ac7f3f4bc4cc0204c5e47b9708e5128fcbdea2d0cd1,2022-11-17,5.973992823452979,4489495044.916041,751506601.630148,3756,0.01948359095289088
uniswap,Uniswap,0x255d43357e17858f8664ffaaeaf7660bfd8be5f7dabc414edf98d3fadb3f1588,2022-10-17,6.10387321178815,4598676113.326317,753402954.7738787,3025,0.00759658675209968
uniswap,Uniswap,0x8db45283c71ed4f72e5834212a10963b1b4a53527a175472ba8cc4ecdeebc6a2,2022-10-17,6.10387321178815,4598676113.326317,753402954.7738787,3071,0.007595300425040948
uniswap,Uniswap,0xe6ad2033b04559b3db6be7fa9993f05ee68f43f1061c632382c88e367e76bfb1,2022-09-24,5.9219147365361895,4484574254.805922,757284502.449458,3807,0.03200291197915713
uniswap,Uniswap,0xab1dbb6e3486073b81cc64b81d15d24a7bf82efcfc94e533de0779250df06ba9,2022-09-16,5.875800521107098,4438359067.07736,755362448.2543019,2457,0.020304321426151253
uniswap,Uniswap,0x2f72d9f247d9ce143809bbb4af7f5b36aa50895e517cc32096b15b18b40e3191,2022-09-24,5.9219147365361895,4484574254.805922,757284502.449458,3045,0.024622961221376423
uniswap,Uniswap,0xd70b3e84db501c2633bc8189fcfc335726fce90584a3c37f6155580369f11023,2022-08-15,8.86802401995703,4048858035.377188,456568230.56246156,2199,0.0354802567428688
uniswap,Uniswap,0xee4851601143b1e9655be7168ca2d0f119fba31afadf2a7f808ea12b7bb4e9df,2022-08-10,8.465852753152125,3860658584.3291473,456027135.9422939,1860,0.0772701916878937
uniswap,Uniswap,0xe9f8e5dd7ec26f7c0e7dd9e19bb8d57497d27d4a74be01cd3cad159cf3901b7f,2022-08-09,8.797866248927201,4023057671.2001696,457276521.07586145,2373,0.04081723754314704
uniswap,Uniswap,0x4dd49ee723a7e506c6c6c15c8eabc8a7057f3f0760e44ed2f475d42203c4e3e8,2022-07-21,6.892589113584868,3151059066.7718606,457166242.58964133,1744,0.007722707368034962
uniswap,Uniswap,0x1bf2c3fb48e31f4e006ce6349967088fc726cbf1d1518eca60babfe44e9e2895,2022-07-16,6.797084793149021,3102356709.024673,456424600.16853523,3144,0.007980423040254637
uniswap,Uniswap,QmV8ZeseHEoAcGj51kGaC6gVF2BkL9BHACJDAaQ74uiaJi,2022-07-01,4.918530168110173,2215983426.153656,450537731.8860879,1315,0.025793615834941077
uniswap,Uniswap,0x7f196c3444623a33ac147d1676d84e45d3c4c56a94baa85547b77d6fab82faab,2022-06-05,5.130145770737965,2331778655.2070765,454524834.0714602,1139,0.03014946608015891
uniswap,Uniswap,0x729c19f1cafab8ed884914549e147ef401532cf6680e340a1aa0c8cc65f35f09,2022-04-18,9.248984012533617,4210176506.8919177,455204214.9912425,1697,0.03061145273245177
uniswap,Uniswap,QmcVpxCSkL8rPmZgow8uL2GbdPZtUKS3huY9aSExKNfEK6,2022-04-07,9.958215434995202,4574274288.348962,459346789.41309386,1477,0.02098010119581466
uniswap,Uniswap,QmaG6nJYW3xLeQwAa6xxhpbuYS8h6PVQpbx1vfqpqxAtik,2022-04-02,11.561870189207653,5274434746.579509,456192178.27777493,1301,0.018254752711059547
uniswap,Uniswap,0xb328c7583c0f1ea85f8a273dd36977c95e47c3713744caf7143e68b65efcc8a5,2022-03-25,10.756056740794612,4916324686.155008,457075004.7746411,909,0.015349558199098702
uniswap,Uniswap,QmZ2D27uouvVEHGuRvydwmwepgL2PEXbGzYAXqYr9bMwLo,2022-03-26,10.59594867132352,4834139133.941004,456225231.349406,1338,0.019793730704483783
uniswap,Uniswap,QmWhemJom3RZdH91rBPmjvAFZEr9HdFRSFVNtAae6kgbyE,2022-03-21,9.32121611899287,4256486480.5230384,456644972.73591155,1031,0.019557919478702054
uniswap,Uniswap,0xa5b0e54358d8a0bff4b90461873cd4bec83e57d7b87f2e18b9a4ff81539b21ca,2022-03-20,9.701114346800242,4425351860.54216,456169436.0402825,1391,0.01648397563126905
uniswap,Uniswap,0x4fdc5d5c87669d3c99072541e1c775f8dee9b906241b2ce22203737b608c8e55,2022-03-13,8.491282470755426,3879549735.9610705,456886194.67347986,914,0.026751056634259477
uniswap,Uniswap,0x92a16fbf16e7b113700bb2a20b3ca1b71ce678c4b818983e7412eb059cff776a,2022-03-12,8.547459478634407,3915053739.951719,458037121.9937285,1414,0.01992682270268974
uniswap,Uniswap,0x85a309c742abb3daf8e2d73a6c940c5315b3bf42ab8a8b22340d6e91cb3e8bde,2022-03-04,9.55347753255036,4376770206.565952,458133720.5905948,851,0.00547342286010627
uniswap,Uniswap,Qmcs5pAv7eGBzqGn1G8LJGusME3t7bTCSfZjdyWmw88LaM,2022-02-21,9.372992760251742,4304788308.464038,459275753.0678407,335,0.013984870331773548
uniswap,Uniswap,0x68ed38529f4d81957cf30a3c441b93d321dcf14273c2e2f3aa32617bd1ac65fe,2022-02-17,11.275430657190888,5182355554.16489,459614866.31642324,177,4.765366176814207e-05
uniswap,Uniswap,0xe3d59b3439ac0519b02ff39606e0ad571cc9fa7a05b334b6f87df09b2c883879,2022-02-14,10.40167687026673,4745683194.2879095,456242128.4065726,275,2.216735654701322e-05
uniswap,Uniswap,0xbfeb7f3c4a3f1d4979b59129f9a78ee217183b0656a480612d261233fb3f8c62,2022-02-12,10.639600061772352,4839679349.986822,454874179.65789825,362,0.007222417641849818
uniswap,Uniswap,0x4f42b3215c4028edd947dc69980a9b8ba837ffbe3d0caa60d999406d634c8e79,2022-01-22,12.686008497168798,5772334730.960954,455015833.565711,354,0.0005182528360955134
uniswap,Uniswap,0x1994d4598b81dbb511bc7068f65a12fdf0ddbf2b26f5b7313e087750c5f9c0b7,2021-12-21,14.530517192162566,6611242460.677133,454990168.15747535,253,0.006644117331464967
uniswap,Uniswap,0xc1aec11c9ac5698920072a5de807284a56becbadfb7bef68b2618ad00e61547c,2021-12-03,22.410591780861726,10179540979.144365,454229012.72234696,275,0.04386919072300943
uniswap,Uniswap,0xe869bc63ed483f00c520129724934a206b433dec613a498100e25f9f10fbeac7,2021-12-03,22.410591780861726,10179540979.144365,454229012.72234696,379,0.09804475903935886
uniswap,Uniswap,0xfb9841f0cd2111b078ffbcc9efe5a0d552907ee290b0851c8d69350b26530ed0,2021-12-16,15.208929189148954,6873747914.790969,451954758.2413067,467,0.0060264709845582924
uniswap,Uniswap,0x47a6eed75673f33e8eb5d7abbfc0279d8c113ec7fa51f8b61c1abcd66dc091c6,2021-11-25,20.803458368586636,9416239526.669228,452628565.8776722,300,0.017207686738165872
uniswap,Uniswap,0xe377d2b8e245404c42a6892be4232e017bf44b7fcc2e72426aa95ea5a4e01783,2021-11-19,20.05158583805857,9070582651.71532,452362358.01853913,300,0.03263602848463124
uniswap,Uniswap,0x9238864aae86f3f7430670dab6c2b4afd793ddcdabe8e2dffe0964d41a3919aa,2021-11-10,26.394726357209127,13715816807.319756,519642318.7609061,232,0.00045122989716389714
uniswap,Uniswap,QmP3H8WGLiWTP2WumKyrq8yA1xz1XbwkT8brdGYePuAcES,2021-10-29,24.93149288604943,12892763063.118904,517127599.2996444,389,0.03164155401080759
uniswap,Uniswap,QmRKyYeGRFAhBnsqRXHVVwpmmVWxWdybUTVqLM7c52EonT,2021-10-20,26.055926937919846,13521198538.479465,518929860.78348744,252,0.005253312302589889
uniswap,Uniswap,QmcpJ8Qm9V4LfK5ncpPvGpCEkzt2uV9jahueX2CR9YLGVv,2021-09-20,23.90966517887373,12440989942.969387,520333089.14597785,228,1.9276741598354516e-05
uniswap,Uniswap,QmYeNLn1x2AxfzrU2G4nkxDRBDju9f4EF2dzs2xAqBoK31,2021-08-28,27.321717596132913,14213954708.107561,520243819.15576893,285,0.000408142243194809
uniswap,Uniswap,QmWbgzHJ8nK2TDaj6LF6BxAMPahy97dMmbbU5kRBw1QkXt,2021-08-14,30.52004018660741,15856553007.358017,519545613.64948916,605,0.03781846457581098
uniswap,Uniswap,QmUMGd8r249PEEbVkF8z7ftEyvRBhtFA3T3oHMxhSJcFJ9,2021-08-03,22.468917766292304,11713474226.219545,521319021.59489,276,0.02640845082463938
uniswap,Uniswap,QmScNLeajiF2hQh1z9DYqTFKGgrRhHwrHisV4ynmDEQwxH,2021-07-31,21.000309981643756,10914562607.27556,519733404.73621166,296,0.016082770215454924
uniswap,Uniswap,QmRKpArENVfj7bUaXuEj2QUqZCB5ZJGc9VDmNvyfTKnAKf,2021-07-29,19.07803500737772,9913956668.465853,519652923.61776245,181,0.00044981966537778245
uniswap,Uniswap,QmVnsMXvSG84x3u2iYZ3nGWeXU4pRcfuKWwXnyjpD9j6To,2021-07-25,18.283330956972087,9505862254.81691,519919607.49318415,354,0.00042455354915183315
uniswap,Uniswap,QmTksCuBh2HLMKSXUE7yyCHGE9dCevac9oEWnkef8Junn2,2021-07-20,15.759299836874757,8262119707.662116,524269465.8508754,136,0.0004174029769638389
uniswap,Uniswap,QmTyWBn3PcBcFeuwKcjwAu5DZypVTK3aGuQ6EGQPFghgtX,2021-07-22,16.768448517662996,8689643628.797651,518213931.33923155,471,0.000418267629696796
uniswap,Uniswap,QmWbGN8xaYzBpnJ4DKg245XXKQ68FSqpFxvDGKnNHQjKdj,2021-08-01,21.90700669271654,11388284080.773903,519846651.8276176,523,1.0232172611757278e-05
uniswap,Uniswap,Qmeza7LnzTLAGhHeA2psNtf1ua4kgm2Q1NHAMPeVzs5C2i,2021-07-20,15.759299836874757,8262119707.662116,524269465.8508754,533,0.043913107185349805
uniswap,Uniswap,QmUrYMZrS97ZA5FeSAgs6xk7qNong5pjwXkQyYi7M6WmkC,2021-07-13,19.650443237701566,10203811744.744122,519266238.4921156,350,0.008127614411613011
uniswap,Uniswap,QmX6y6Koqc82o7TSSnmw793RbyJMUfrRStr1wsTvCy4Ynj,2021-07-17,16.379294474128713,8476614924.481534,517520149.47105604,510,0.00043472079245613114
uniswap,Uniswap,QmPe3FKu44mtGKvKmBDxVGkV9256BCcTf7TZ4cfugYdqRn,2021-07-11,20.344892225542416,10577796005.170385,519923914.4599779,297,1.7093335543154714e-05
uniswap,Uniswap,QmbVVJ57NFq9ipgt3YY9S1NyN5s5ziswgHSPWfXNvuzwgx,2021-07-09,20.429657254052934,10616133374.327568,519643244.24588615,330,0.004839775346655804
uniswap,Uniswap,QmQbcxLpGENeDauCAsh3BXy9H9fiiK46JEfnLqG3s8iMbN,2021-06-25,18.0667151242022,9393951389.235577,519959014.38947386,464,0.0154065395171344
uniswap,Uniswap,QmZcfEhN6xx6mMyo6ins4pSMga7N3o14fW4VtFzYTRHuLj,2021-06-22,15.970704786655926,8387199550.742471,525161516.8386473,369,0.02272315297202381
uniswap,Uniswap,QmXDNKm4feLGUXCdtHjHZYrNTMsysEhP34nRYFSM3HhKVT,2021-06-17,21.75109184219665,11297376211.979023,519393522.58457005,408,0.00038537772396990655
uniswap,Uniswap,QmaUPBYqkiKnwkaVNVrUDpD6fk5EXXTqJjn71qHNYW4YQn,2021-06-05,26.500007502544737,13806645099.143055,521005327.9349915,413,0.10721051713499753
uniswap,Uniswap,QmTj8EWNTTinpDa9aXZdVkhzPBXD2monu6ZFV1dfoojR2f,2021-06-05,26.500007502544737,13806645099.143055,521005327.9349915,516,0.008142223939442955
uniswap,Uniswap,Qme9MASbuzrX2W6o7e4CCKqQiLGS5yuBLmX8wkeM5awcio,2021-06-03,27.733691070025866,14403678265.638166,519356699.73642397,201,3.997475206563494e-05
uniswap,Uniswap,QmNPvJSYqtpN8JeReGACfPJNx7yXZrsrcAKDsjHvbx3Pu3,2021-05-31,25.72221760366559,13344983979.306942,518811565.3529496,360,0.07935360254573141
uniswap,Uniswap,QmVXXEXJJKjFJtwXyy4Xx3gBckhz6TvorZoLgX3yiB7Hki,2021-05-29,25.932450370779268,13549096794.244926,522476534.24653125,462,0.09582802040454258
uniswap,Uniswap,Qmehop1NNWP9VEf7tGLEAYRphVsXtdxkL7oKEhaXL2Xao6,2021-05-28,28.615899227629843,14836553003.975842,518472366.9158903,871,0.074541611435637
uniswap,Uniswap,QmWe6Krc81pkCtQFbd2AxytFCp1imLGUnFTEEom9YNwFte,2021-04-03,30.075659430929772,15638764057.077736,519980753.6387664,570,0.013568213547166646
uniswap,Uniswap,QmU5sggJNTQmSQtxecdsAJxXn9fgSwYz1dXpSpDcgwAqqy,2020-12-12,2.969937981631195,640057166.0529337,215511963.55332366,0,0.0
uniswap,Uniswap,QmcZGhUoTEGGQWMrEXBcCwCenjSQRTJdhta4JYyVEWnN24,2020-11-28,3.3209595672215624,713179854.7216576,214751140.53205118,89,0.00737064775045994
uniswap,Uniswap,QmaKjvEAUL5RxoZeNQJKJZR8rHxiE6XNzzVrm1oLCr69MV,2020-11-19,3.464279444082397,744366290.5439156,214869008.85418615,286,0.07906660542399514
uniswap,Uniswap,QmShiKX75iBo321NKLG9tFFb3EuNM58i8kvWaYLp1HBwCR,2020-11-16,3.86646064978227,832451942.6779054,215300766.79424703,15,5.43641891960154e-06
uniswap,Uniswap,QmZUeeJEoEp4Z1oLzMcXbWJyu4WNvHF9p8uHjz97T5nD3m,2020-11-01,2.261015576647059,479933274.3121692,212264470.56321454,6,0.0001034793314833552
uniswap,Uniswap,Qma8KF8jTV3kwBFdjfwE9jvLpPYVMdY6RVS9pJZ6QGEur6,2020-09-27,4.868443821195302,691125372.1503159,141960223.33490345,40,0.00023934711562626447
