date,token_id,gini_coefficient,nakamoto_coefficient,shannon_entropy,hhi,theil_index,unique_holders
2022-02-01,aave,0.991382570569997,5,6.095980141605041,0.06522200195523083,7.344584093672273,105873
2022-02-01,index-cooperative,0.9854978833552935,4,4.90125002080766,0.08582233395584131,4.938383681650645,4170
2022-02-01,yearn-finance,0.990305287141057,18,7.130980141465803,0.027233166102700046,5.798522174409352,46228
2022-02-01,balancer,0.9969877281163115,13,6.2934929178394095,0.03730052435497128,6.20205290063443,38730
2023-07-01,apwine,0.9878384884784012,2,3.1963208670341707,0.22280418009902397,4.801088886744562,1115
2023-07-01,uniswap,0.9969768846463264,9,6.128564851799291,0.11319842121405102,8.528879587630495,353938
2023-07-01,aave,0.990545396321768,6,6.48663631978133,0.06503444341202287,7.432694932325228,151583
2023-07-01,index-cooperative,0.9825374640132701,4,5.382271676099118,0.08947455914489011,4.765058806706862,4894
2023-07-01,yearn-finance,0.9912136827990399,16,7.141489888774747,0.02863066694300664,5.881899672631279,50615
2023-07-01,balancer,0.9978719623433567,1,3.922825264040796,0.31473104471186303,8.013926148884801,45845
2022-09-01,apwine,0.9907793199943837,2,2.704886806717421,0.26827586234410833,5.092082474804008,1061
2022-09-01,uniswap,0.9961845054103494,9,6.211155597321065,0.08897590187286451,8.37528074592223,321427
2022-09-01,aave,0.9909398369021495,6,6.210013912737388,0.06388191444913814,7.397570371191254,120816
2022-09-01,index-cooperative,0.9852116480266597,4,5.189014036460239,0.0921593060088721,4.796239138698534,4416
2022-09-01,yearn-finance,0.9895316235803109,20,7.101160384068687,0.02970846785572365,5.895286243410613,49883
2022-09-01,balancer,0.9975812085681757,2,4.701462920399971,0.19736452900213947,7.377482277190363,41618
2023-03-01,apwine,0.9885522219037417,2,3.0562472107668985,0.23039755139169496,4.867212680401936,1081
2023-03-01,uniswap,0.9957990283417572,8,6.128224631617217,0.11334997378985426,8.576015107045295,370933
2023-03-01,aave,0.9883175883739552,6,6.490365105134666,0.06573783621498969,7.452969703303646,155088
2023-03-01,index-cooperative,0.9831288649119913,4,5.288679814004817,0.08281590176058072,4.821312768102204,4852
2023-03-01,yearn-finance,0.9870009491484456,17,7.30548272681637,0.02697649473775441,5.862001841910487,55591
2023-03-01,balancer,0.9977577722785721,1,4.162948288342749,0.2718810523354493,7.83947009105422,45479
2023-12-01,apwine,0.9873463235208481,2,3.246886686934522,0.22090951501278908,4.795206224233229,1148
2023-12-01,uniswap,0.9969235416439629,8,5.912522575025331,0.14712412389133683,8.731498129176016,373154
2023-12-01,aave,0.9900897383087663,8,6.697545144847112,0.05319034389890668,7.365304243904036,164011
2023-12-01,index-cooperative,0.9829139037370661,4,5.2636250347997215,0.10040738338542161,4.878676669873235,5050
2023-12-01,yearn-finance,0.9912790168596632,16,7.207879876448678,0.02586271002751646,5.872599203748129,52508
2023-12-01,balancer,0.9977984308003698,1,3.927602435428579,0.31980690082579166,8.039954459062642,47210
2023-02-01,apwine,0.9897383147512544,2,2.970492621996274,0.23433944836639362,4.898508785066116,1051
2023-02-01,uniswap,0.9957926343907332,8,6.132387671138681,0.11334394754320043,8.566030314384838,368309
2023-02-01,aave,0.9884121757888141,6,6.394692121256429,0.06883298260974807,7.504225986961977,152770
2023-02-01,index-cooperative,0.9842952175099612,4,5.1944784443440035,0.0846650561500431,4.85200990974625,4687
2023-02-01,yearn-finance,0.9870044433252522,17,7.358256994660022,0.024723612515728733,5.81631394295571,55087
2023-02-01,balancer,0.9977643365947363,1,4.165150085007229,0.26739572578485915,7.830085335291543,45123
2023-06-01,apwine,0.9883054352637703,2,3.1401149780109456,0.22529169724316522,4.834652143708026,1109
2023-06-01,uniswap,0.9970642656398542,9,6.083057811851098,0.11325030259529555,8.567062753568644,356296
2023-06-01,aave,0.9878855603405018,6,6.5086887123490245,0.06658028301468483,7.481158829202032,161561
2023-06-01,index-cooperative,0.9829361298836585,5,5.437461920317151,0.07624324087047903,4.726803844532717,4894
2023-06-01,yearn-finance,0.9909994036009762,16,7.15316716393688,0.027905373593598095,5.90974202776048,52467
2023-06-01,balancer,0.9978898056349225,1,3.9039455659751394,0.3109533020469129,8.028429375128102,45910
2022-08-01,apwine,0.9912589325061975,2,2.626715749904817,0.28103557272356117,5.14343499623932,1058
2022-08-01,uniswap,0.996199263211323,9,6.167605327607843,0.09172745956630175,8.39644823048614,318541
2022-08-01,aave,0.9908936054374999,5,6.192218614610676,0.06570115476011007,7.392572633696469,118740
2022-08-01,index-cooperative,0.9853439574842343,6,5.3609292082733795,0.06139917273146942,4.6720822870484024,4394
2022-08-01,yearn-finance,0.9896843082342284,20,7.06876998619875,0.03032225860932506,5.907602776938749,49380
2022-08-01,balancer,0.997270245756574,5,5.378508198173314,0.12105776105643196,6.90228597996006,41373
2023-11-01,apwine,0.9875718690396051,2,3.2256751434313697,0.2214959092025333,4.786108792000408,1121
2023-11-01,uniswap,0.9969404248904196,8,5.942710524726304,0.1437906247196571,8.704689952418724,370965
2023-11-01,aave,0.9902420952855877,8,6.732743628042092,0.052346328194982965,7.329723006275634,162187
2023-11-01,index-cooperative,0.9830802141458326,4,5.250222913953466,0.10366487067201814,4.870386954133681,4962
2023-11-01,yearn-finance,0.991213786097136,17,7.204224009488597,0.026014411620494168,5.867908317462867,52130
2023-11-01,balancer,0.9978446422734288,1,3.8967468080166956,0.32429822653736584,8.058796879904861,47090
2023-01-01,apwine,0.9898251811859266,2,2.988097225932488,0.23307120698779535,4.882493043476438,1047
2023-01-01,uniswap,0.9957946176965915,8,6.155323988111323,0.1093110008880161,8.54012311911428,364641
2023-01-01,aave,0.9884962450664,6,6.526723586925554,0.05718399668893867,7.391546422892197,149571
2023-01-01,index-cooperative,0.9847078176673766,5,5.392816205926705,0.06812706885843348,4.691002152096434,4578
2023-01-01,yearn-finance,0.9870580348299608,17,7.347655756568197,0.024462039000861305,5.814196037944256,54568
2023-01-01,balancer,0.9977372768107103,1,4.14705561398751,0.2700653105691737,7.835711333217876,44812
2023-05-01,apwine,0.9883845453670107,2,3.106369977024604,0.22845087137565137,4.862540829136562,1114
2023-05-01,uniswap,0.9964794708559804,8,6.089377444147505,0.11334851403954482,8.596070775320822,368393
2023-05-01,aave,0.9879008565685362,6,6.535047527592934,0.0662949083650278,7.456754178233152,160573
2023-05-01,index-cooperative,0.9829860746771414,4,5.301209008642874,0.08795787484533975,4.8187921730531125,4882
2023-05-01,yearn-finance,0.9910917999229845,17,7.1911188479233665,0.025866087643748422,5.878889420652868,52229
2023-05-01,balancer,0.9978798372317284,1,3.9492610027142265,0.30504264174474244,7.993046951402884,45728
2023-04-01,apwine,0.988833943255178,2,3.0442886135453855,0.23029755876567068,4.8901943909855,1097
2023-04-01,uniswap,0.9957578086417919,8,6.136459597883821,0.11333276694599557,8.579150847425689,374228
2023-04-01,index-cooperative,0.9833578274235624,4,5.27372324174466,0.08920885124772897,4.827342368485639,4831
2023-10-01,apwine,0.9874399678267556,2,3.23488419851617,0.2215354958571136,4.7859505704186045,1128
2023-10-01,uniswap,0.9969249142451817,8,5.984146418743247,0.13785583615014035,8.661570470219653,365662
2023-10-01,aave,0.9901308830892422,8,6.76029049996759,0.05200471698912893,7.294856634602748,159649
2023-10-01,index-cooperative,0.9834501947264686,4,5.1940689795648,0.10549623044163003,4.903853683048371,4935
2023-10-01,yearn-finance,0.991191643727721,16,7.160642355152889,0.028651307262931924,5.8946386875916,51949
2023-10-01,balancer,0.9978370029659946,1,3.86679383778059,0.3271326146771865,8.07764563422801,47000
2022-05-01,apwine,0.9921790882149185,2,2.4615973455070703,0.30830885318584555,5.248389605168917,1048
2022-05-01,uniswap,0.9963307568549402,8,6.200445014731669,0.06985564639163816,8.341221687982294,308366
2022-05-01,aave,0.9916263079958706,5,6.049659654922914,0.06609546786709349,7.402665283887506,108659
2022-05-01,index-cooperative,0.985066338871935,5,5.051065162188699,0.07647776845886886,4.889136921846909,4404
2022-05-01,yearn-finance,0.9904616496116719,18,7.124455559450698,0.025430603418926206,5.831387986540335,47557
2022-05-01,balancer,0.9969941545509585,10,6.203344650463346,0.0426026299708441,6.290030994298359,39730
2022-11-01,apwine,0.9906092875811343,2,2.8361641884239464,0.24863897705167284,4.990666232340426,1050
2022-11-01,uniswap,0.9962067717011147,8,6.103587295910317,0.10070212368650361,8.47836723880813,330728
2022-11-01,aave,0.9910015530470031,6,6.187897649837154,0.06797651337749146,7.466324214876804,127446
2022-11-01,index-cooperative,0.9838215355831978,5,5.461641390060495,0.07051827375784267,4.624999616155789,4495
2022-11-01,yearn-finance,0.9895422966263627,16,6.914673106220763,0.03608095127626931,6.0410316798934,50712
2022-11-01,balancer,0.9976557121007439,2,4.54701322753443,0.21924577490235078,7.509080046503807,42652
2022-01-01,apwine,0.9930674342099561,1,2.0833365105761983,0.38121049533903667,5.536017112098278,1075
2022-01-01,uniswap,0.9962234625260866,8,6.205909257924,0.059210245138673,8.297654217821844,296340
2022-01-01,aave,0.9912396862739224,5,6.037064535846465,0.06899379011249498,7.365184453135164,103752
2022-01-01,index-cooperative,0.9862538599523409,4,4.71694749403062,0.09731181896800892,5.061324756888121,4150
2022-01-01,yearn-finance,0.9894783484484873,20,7.258168912433389,0.028928391120251865,5.687031986581538,45162
2022-01-01,balancer,0.9969168319612002,12,6.25306628496253,0.04007647497734239,6.228265487486091,38660
2024-04-01,apwine,0.9826553384642024,2,3.5052721427766333,0.22142430702806004,4.7826249656394,1356
2024-04-01,uniswap,0.9970125220249151,10,5.969691094925569,0.14700942607517967,8.707638544129395,379084
2024-04-01,aave,0.9899137034285711,8,6.845137507667407,0.049462209473552426,7.27970112131595,166773
2024-04-01,index-cooperative,0.9812923306657796,7,5.638943520718029,0.09008027988982031,4.700425042323644,5481
2024-04-01,yearn-finance,0.9918458912008806,16,7.105464941836784,0.028367015347654668,5.949379660508637,52813
2024-04-01,balancer,0.9975709648349911,2,4.704109429297612,0.21612622733588488,7.510367932077764,47620
2022-10-01,apwine,0.99068908432722,2,2.7822371711174143,0.25599835209406885,5.032796195101051,1055
2022-10-01,uniswap,0.9962084412165502,8,6.117186478373446,0.09890963750144746,8.453117773149504,325536
2022-10-01,aave,0.9909647518340793,6,6.1970966859183445,0.06786391766579836,7.421810068563788,122677
2022-10-01,index-cooperative,0.9854052284030926,4,5.168753056534098,0.09272152757225526,4.815252495345327,4438
2022-10-01,yearn-finance,0.9895645238983657,17,6.979748924616348,0.03313588169132732,5.986035948183691,50213
2022-10-01,balancer,0.9976377451366037,2,4.585237881181926,0.2126473414369146,7.466680062685911,41979
2024-05-01,apwine,0.9810633487251494,2,3.6242861133130235,0.21542672011559885,4.732777845351522,1401
2024-05-01,uniswap,0.9970168389390464,10,5.9544792826856,0.15139399182697624,8.72413447427627,381347
2024-05-01,aave,0.9897889830273959,8,6.83847453589059,0.04955087177202545,7.2909591998229075,167884
2024-05-01,index-cooperative,0.9817351778553605,6,5.602860304774713,0.09095768084018598,4.737585958108893,5548
2024-05-01,yearn-finance,0.9919298994086111,16,7.137084875342825,0.027555630192803427,5.9223749655387845,52545
2024-05-01,balancer,0.9975039672179211,2,4.709512593071086,0.2263369522580627,7.510207240534187,47791
2022-04-01,apwine,0.9924452484379517,2,2.3530823374233427,0.32709575773157074,5.3245602205859015,1049
2022-04-01,uniswap,0.9963062299145867,8,6.190226413406977,0.06987994705987934,8.342561259939101,306600
2022-04-01,aave,0.9915620029997807,5,6.019592926234303,0.0682498941422408,7.412521762568746,107472
2022-04-01,index-cooperative,0.9850538003104171,5,5.068022297576338,0.07630997878464661,4.866653659537466,4357
2022-04-01,yearn-finance,0.9901933179547779,20,7.228153268653362,0.024982000556695215,5.750490961095548,47130
2022-04-01,balancer,0.9969552631742258,12,6.303519560475102,0.037775927347022266,6.20838895555049,39248
2024-01-01,apwine,0.9870105820306572,2,3.2655761889931094,0.22037778280359005,4.796951437695536,1165
2024-01-01,uniswap,0.9968986735089783,9,6.023358032348183,0.14117823845973088,8.660231472720259,375234
2024-01-01,aave,0.9900142762390406,9,6.850641332316393,0.04775479258265971,7.26360281729335,164737
2024-01-01,index-cooperative,0.9843810339555034,5,5.328707652809176,0.0928243328785126,4.850061675858201,5134
2024-01-01,yearn-finance,0.9915143436048273,15,7.1144699484349925,0.028561727967093428,5.939932765018035,52644
2024-01-01,balancer,0.9975304815228436,2,4.631936901246286,0.22635011369099023,7.554306747295132,47331
