Balance,Holder
{'Amount': '4.915440489363975152'},{'Address': '0xe0a27abab8b2dfe2db6472eff2671bb68e83ab1b'}
{'Amount': '4.914937990000000000'},{'Address': '0xc29b39d3a4e8ff95bd858ecac12b656e54ec6a54'}
{'Amount': '4.914013910000000000'},{'Address': '0x55d9e1fa95817412512b3b0dd61ca09ad982f8e5'}
{'Amount': '4.913658000000000000'},{'Address': '0x179b4507240869036b17b6863d14c217fa438b07'}
{'Amount': '4.913529940000000000'},{'Address': '0xbe87a8b10ea515bdb8a55319adcf63b5c0b93571'}
{'Amount': '4.913470000000000000'},{'Address': '0xc5696304b9a0767b58cc9a11b8219208a5aa0a1e'}
{'Amount': '4.911798400000000000'},{'Address': '0xb3107c7475283c5056d138df83362b02e5402fcf'}
{'Amount': '4.911384787355724239'},{'Address': '0xd6cea8438623aa434b4e629c1e186c19f0c3e2e4'}
{'Amount': '4.910510431800000000'},{'Address': '0x78344cb347d54015f37d6c1b928b91f3dc6a6932'}
{'Amount': '4.910102842446848323'},{'Address': '0x940fefbaa301331bcb49ed82132b182a6555f6bc'}
{'Amount': '4.908987502141052507'},{'Address': '0xb631651cb570ba0c0d696bd5e4860cbd214f20a0'}
{'Amount': '4.908567392000000000'},{'Address': '0x81f1a889a7a25e62ff74c0f51d81e3a9bf8c658b'}
{'Amount': '4.907000000000000000'},{'Address': '0x01f2db1dbce1a86211156708f8e95452b1769161'}
{'Amount': '4.906325000000000000'},{'Address': '0x3fdd4cb4fc32503925feadff48ff5aae62b0bb82'}
{'Amount': '4.905345096438419538'},{'Address': '0x7cf4bf49675ec763af02b2d9d85c90ce2852dc37'}
{'Amount': '4.904933682132834953'},{'Address': '0x9e844d9115a0af3c1fd31c0e82c682b85da8a8e8'}
{'Amount': '4.903764130000000000'},{'Address': '0x4828e527ddf7a75ad583bb67366869f888ac8913'}
{'Amount': '4.903710000000000000'},{'Address': '0x8af911a63511ca839473f4c95d9c3367b1cd6ee9'}
{'Amount': '4.903513222931138555'},{'Address': '0x1e3a52635c01eb3086ace87eb18c431ef2653665'}
{'Amount': '4.901112303047460386'},{'Address': '0x7430b2f1da86d6a78406d76f5fd38ffd54908d23'}
{'Amount': '4.900428170778764234'},{'Address': '0x86be83c3320e6b061b94d7480ba26514b5dbbf8c'}
{'Amount': '4.900000000000000000'},{'Address': '0xf1ebb44422141872840e05b1381dd82e7ed59904'}
{'Amount': '4.900000000000000000'},{'Address': '0xa173f86b5b8209f95d762bea0623ee5c2d2bd7ea'}
{'Amount': '4.899797490000000000'},{'Address': '0x32c426128952df2b5bcdcb108edcf38dd7fae34e'}
{'Amount': '4.896720000000000000'},{'Address': '0x45fff61d1969d56d505bd0f107691a85bc057e80'}
{'Amount': '4.896376615029826101'},{'Address': '0x4f9a04bf67a65a59ef0beb8dcc83f7f3cc5c5d23'}
{'Amount': '4.891495692065490427'},{'Address': '0xd87324f9c767f0d865b9d7e6f00008c43b5dd6ea'}
{'Amount': '4.890729360000000000'},{'Address': '0xd876bf4128b8ceeb685794faf4d025dcae9f62a6'}
{'Amount': '4.890000000000000000'},{'Address': '0x16f3ac0df7a0069c0718dd8494c7fc30e0f75bd3'}
{'Amount': '4.889962270000000000'},{'Address': '0x21c42f6f64af826bfe6bfd1d195a66ea1a0e3427'}
{'Amount': '4.887919990000000000'},{'Address': '0x82e38db5c6a0ea0cdbaef9dc1a7252020ecae38b'}
{'Amount': '4.886435570480692972'},{'Address': '0x0d9f2372682e7e39dd9ef99c588816d2587c68d6'}
{'Amount': '4.883940000000000000'},{'Address': '0x4edd21c5a4021d68b3bf4f0b54d9fa0761a133d4'}
{'Amount': '4.882892954252602867'},{'Address': '0x97a2f903536a3ed9051cd38370b4bd6d27e3fca4'}
{'Amount': '4.882853755001000000'},{'Address': '0x18aa2b229909f0d60fee57cf8f1101c085672a8b'}
{'Amount': '4.881822972510549854'},{'Address': '0xca99d4c11dc80b0b5813243a8aa76a27c00cfd76'}
{'Amount': '4.880000000000000000'},{'Address': '0x3e094a12dad0b6c3cb0422a40b82ec93e1ccb3bd'}
{'Amount': '4.879967080000000000'},{'Address': '0x1640cfb51ee81a447e574ca0e06e3e51f55aae70'}
{'Amount': '4.877523710000000000'},{'Address': '0x74406b7cb1a67b9ca74916132ab8acd5fe00f3d1'}
{'Amount': '4.876956773956193877'},{'Address': '0xfa4cf549e10e288064b39cd841d7a0ad843ee5ca'}
{'Amount': '4.876269468200809417'},{'Address': '0x7e7b62adb12cc08fe79ce930faba7421c6ebc0d5'}
{'Amount': '4.874596500000000000'},{'Address': '0x09d9ddd9629ed7cb251f7631888742693e4ec836'}
{'Amount': '4.874027359948234061'},{'Address': '0x7e98dc4b880a41a436b982c29dea1bef6c9b2609'}
{'Amount': '4.869961540000000000'},{'Address': '0xbb020c0beaea892d47861ff9ad0342fc86e7d344'}
{'Amount': '4.869058930000000000'},{'Address': '0xe79bcc278c52e0bcaf407d8c68c49841cba7b075'}
{'Amount': '4.868669000000000000'},{'Address': '0x67afad6888ab8a34e9867141e950038900c6e0d7'}
{'Amount': '4.868195990000000000'},{'Address': '0x99618403566d46f38b26c03fa74e80ff95e90433'}
{'Amount': '4.867980844668976128'},{'Address': '0x0fe9621a47d32b125ec134a414d51782213e2890'}
{'Amount': '4.867446537874260713'},{'Address': '0x22e416d5376c6d614a3b5c5256eba98009dbb252'}
{'Amount': '4.866997322561741000'},{'Address': '0x0c90905c44e4b70d5a6b226222754d307026f354'}
{'Amount': '4.866000000000000000'},{'Address': '0x8031bc56da0cf7a00bbd8d0cfdd6b198e9e15d52'}
{'Amount': '4.860000000000000000'},{'Address': '0x02352d9977ee05492aa78c2914c17ee8ceb8bcfa'}
{'Amount': '4.859173255160619444'},{'Address': '0x89c5bc4ca4e6484e0f7cf25d3bcde57046c4d81f'}
{'Amount': '4.857773000000000000'},{'Address': '0xb397e63675c1e6bc0b08d9268dcdbc1583c0c0c2'}
{'Amount': '4.857501606225311163'},{'Address': '0x9b0c19000a8631c1f555bb365bde308384e4f2ff'}
{'Amount': '4.855223680000000000'},{'Address': '0x05af6b2d89d43af0574f01a82bb1629c5c0cfc44'}
{'Amount': '4.853730699796664724'},{'Address': '0xfc322d9fb7f4989510e8fc024c46786b4c993144'}
{'Amount': '4.851943020000000000'},{'Address': '0x0a04b1c4c95f99ae9e44831e2dd1db271f11a924'}
{'Amount': '4.851349981459884740'},{'Address': '0x24034eeaeaf7649c8e2089f6b2f64a1a31a08485'}
{'Amount': '4.851000000000000000'},{'Address': '0xda42a3169cdc9546f6bc8a246cc4e0c0beca26b9'}
{'Amount': '4.850755330000000000'},{'Address': '0x94f5f8a26d5b6ffff088c1913c6be4a4ba100d07'}
{'Amount': '4.850000000000000000'},{'Address': '0xba96561306fecc3ddb0869640e52e60d492f3c0d'}
{'Amount': '4.849084393631611440'},{'Address': '0xcd50db84dea39ba513561cc8f7030d80b5595cf1'}
{'Amount': '4.848568488759461739'},{'Address': '0xd95066a0771a57573f355fb77c8c36a0c257b42e'}
{'Amount': '4.848359000000000000'},{'Address': '0x2afbe763863ec97c7b6db80d08809a16ab701446'}
{'Amount': '4.847406610130816475'},{'Address': '0x5c7975fa3b0e1ecc47baad4596626aa2c1089524'}
{'Amount': '4.847271700906729208'},{'Address': '0xf36dd517449b5782530985977f199ef9ea54c6ac'}
{'Amount': '4.846410000000000000'},{'Address': '0x895cc4f67493fec3fec68ca6763577adcd8eb1e5'}
{'Amount': '4.843830000000000000'},{'Address': '0x60e4129b0c5aef70ff4b58621b72c4eedb4f1664'}
{'Amount': '4.843689256949993855'},{'Address': '0x79b5957a2f844297f7f1654a0be968c0964428d4'}
{'Amount': '4.839365790022339495'},{'Address': '0xdf96e8cc4ac9fe7c68779e9d62444c7068964a99'}
{'Amount': '4.838751590000000000'},{'Address': '0xd185d28f56ac1e73f43193973bbbb8a061c1f65b'}
{'Amount': '4.837985615624969563'},{'Address': '0x9bedb0134fcc0466a43d4aaae9cf8da1d361eeee'}
{'Amount': '4.837195766492376546'},{'Address': '0x929e332e9506644a8bba89b5bf7a6028e8490b11'}
{'Amount': '4.836121550000000000'},{'Address': '0x9cd17c0e157bd022cb6c0a41565a69ffbcddf74f'}
{'Amount': '4.836083465027000728'},{'Address': '0xb3b081170b5cebdb2f40d00113a6a8880bbe366d'}
{'Amount': '4.835714746099855458'},{'Address': '0x4a26a25f237b346d92a655a74d68a2f0c1c71293'}
{'Amount': '4.834840946541294431'},{'Address': '0x9902e47c1d27393088fa93df53571ffba43773aa'}
{'Amount': '4.833030610000000000'},{'Address': '0x3ad5498cb118b4c26aa9f65c139c3c991f85a7bf'}
{'Amount': '4.831702350000000000'},{'Address': '0xc4266c483d830ab0eeaa1e4ae58c0a5910e4645e'}
{'Amount': '4.830065000000000000'},{'Address': '0x8b4b54e2573b4fb657cbb9251cb21876cc774a9e'}
{'Amount': '4.828036820000000000'},{'Address': '0xfa1400a84adb87cbc19c1f1177d5ba7c0e895bc9'}
{'Amount': '4.828001926950103793'},{'Address': '0x152676c60b6e1c4e70e197444217ab9dc0737a1b'}
{'Amount': '4.828000000000000000'},{'Address': '0xa9234f2ef5d09c121658878dbd229bad96abe555'}
{'Amount': '4.828000000000000000'},{'Address': '0x6825db429fd64bb843f2c6a7e78c764c82f46c2b'}
{'Amount': '4.826777470000000000'},{'Address': '0x11b1e56e9b2e8088efa6a89cbbe6b104f34dea02'}
{'Amount': '4.825506440000000000'},{'Address': '0x1a8ab571b736207ea7c43eb1098e09a9f80f299e'}
{'Amount': '4.825375393966000000'},{'Address': '0xf9ebfe2b0c205c437214a714a28903859349cede'}
{'Amount': '4.824205909306996603'},{'Address': '0xcdf0c02b20c35c41d93ad1b3ea4d7b3a4c3e8025'}
{'Amount': '4.824118628809171281'},{'Address': '0xe15dbf405c6db9fd610bf77e950950fd387717c4'}
{'Amount': '4.820835079007995461'},{'Address': '0x3dc2223d1d290b5e77c85e22ecda506f067c03e5'}
{'Amount': '4.820471200000000000'},{'Address': '0x87726259398cc819836b5e585b174d63fc6691ee'}
{'Amount': '4.819785000000000000'},{'Address': '0x5cc6f400de6b2288fb2910345f7856d7e2e71016'}
{'Amount': '4.818406992792914177'},{'Address': '0x21128f61c9faf7c8e30139b9ed2e68d6085c4841'}
{'Amount': '4.817452629900000000'},{'Address': '0x8763f5b2cdad1e27a09eecb949a8c41d4b54ca0d'}
{'Amount': '4.817356390000000000'},{'Address': '0xb76394f30f801274f830f6726e450d983c35e33b'}
{'Amount': '4.814775000000000000'},{'Address': '0x91413e2d655c29183fc26a9a1e787c073988d719'}
{'Amount': '4.814470580000000000'},{'Address': '0x55d38cb4bca306335105ee2790359993607ca172'}
{'Amount': '4.812908886225297148'},{'Address': '0x4b5307aac357616ca3a0d4be8eb895b57276dba7'}
{'Amount': '4.811414880000000000'},{'Address': '0xaf4b6f8d7a6c18fc493cd369e17706789d3216cc'}
{'Amount': '4.811000000000000000'},{'Address': '0x631951d41aa3eade1eab60ac3ce94b9d8caa3ca6'}
{'Amount': '4.810074000000000000'},{'Address': '0x21bb5d06adb540e170bcc067b14ce11557aec252'}
{'Amount': '4.808993970000000000'},{'Address': '0xb4e62f607fabb47a86cfa6a7280af43264a68d01'}
{'Amount': '4.806875280000000000'},{'Address': '0xca3ea6ba0d69b88de06240b479d01a5913c8b94b'}
{'Amount': '4.805960000000000000'},{'Address': '0x0b74055d7fd02e6bb8e8c17d9446139d37875b1e'}
{'Amount': '4.805804330000000000'},{'Address': '0x5c5ddaad3562bb2581527a00bfc39c7de04e51fa'}
{'Amount': '4.805223482145669000'},{'Address': '0x3657c5f86847d4a5219e089206c913e4cb00b618'}
{'Amount': '4.804529187758556957'},{'Address': '0x9b2adc0eb20e73fc1e1fc4ce9832be8bc2f8708c'}
{'Amount': '4.801993335311865644'},{'Address': '0x8b8af1ebe52ec13afa88c16a0f6159291b7e87c8'}
{'Amount': '4.801294712691790738'},{'Address': '0x83de91ffc033e10eaf41ae3447ba94e45fca29c2'}
{'Amount': '4.800859060218444217'},{'Address': '0x36d4fc1a12fa8c1bb764c3a02310f85e1e858628'}
{'Amount': '4.800599209792876833'},{'Address': '0x58f690fcddc432437a961b6a39343e121c420de3'}
{'Amount': '4.800000000000000000'},{'Address': '0xc50ea9d9a14d30d28739a8f29cc6466dcdfad086'}
{'Amount': '4.800000000000000000'},{'Address': '0xbd5317ad5c0c235c0c6e9f3b65c790d968213c43'}
{'Amount': '4.800000000000000000'},{'Address': '0x2a4bffd51ded3f1fa37a378e8c0e8303d8ef52cb'}
{'Amount': '4.800000000000000000'},{'Address': '0x45e93dafcdca4d2dce22392465fcb9f54b5f25aa'}
{'Amount': '4.800000000000000000'},{'Address': '0x78a97d98de1eb448966906ddeb96cfca70153590'}
{'Amount': '4.798814470000000000'},{'Address': '0x0002f5ac7bbbf12b0c6952fa83af318b3f2e3417'}
{'Amount': '4.798062961000000000'},{'Address': '0x64ad5e331bdeb2f6de21ca1fcc17604cf724130c'}
{'Amount': '4.797645290000000000'},{'Address': '0x46f267b8e59603af2f20343b30dc195248d3d295'}
{'Amount': '4.796145837566900000'},{'Address': '0xcd94dcc40e0663f3b82f0490a1251d08101109bc'}
{'Amount': '4.795976448088954292'},{'Address': '0x0f1684c6982e00784d752a747ea302482c975abf'}
{'Amount': '4.795867658890557550'},{'Address': '0x68abdac4d30460d3f01fd4a7467e1ffdf883168b'}
{'Amount': '4.795000000000000000'},{'Address': '0xbd5da3b77c557942c31947b5218ffb13985fb81f'}
{'Amount': '4.793592810000000000'},{'Address': '0xce3ecde4a1a3f1df3de5ae4990314c816cf2bfea'}
{'Amount': '4.791149781361978112'},{'Address': '0xf462238fa648c62b37f666f0ec6cdeec09022bd6'}
{'Amount': '4.790344580000000000'},{'Address': '0xba06cf0d17035d8b731cb0c5aea250dd3886ddc6'}
{'Amount': '4.790000000000000000'},{'Address': '0xa14e5a10476b117b28c6ec5111f699c989bf0685'}
{'Amount': '4.788294913620000000'},{'Address': '0x4ebed4de1ca88b200bbf842343b68b7ab5d2aaf6'}
{'Amount': '4.788020784400035090'},{'Address': '0xc0d53ef3c99e0b62d85566cdc78d5258f6f6c253'}
{'Amount': '4.787729159526459209'},{'Address': '0xe16cfaf5c2284ecde36cd4c0f9ad9a2a846e79ac'}
{'Amount': '4.783600910000000000'},{'Address': '0x66816be5f11ee17e83ec6764ed57c8b82e83690c'}
{'Amount': '4.782084557618682574'},{'Address': '0xc8b9732413e9fa21b7defb8b526a346f82afbb88'}
{'Amount': '4.780000000000000000'},{'Address': '0x30f1945cf30237bc18d48e40c34c3db28f0a2569'}
{'Amount': '4.780000000000000000'},{'Address': '0x84feb53eb3f46cb9212c6ec81cdc193916ffaee4'}
{'Amount': '4.777999790000000000'},{'Address': '0xb02d2dc4e124214225efd7cba24addc0673291a5'}
{'Amount': '4.777603746644984722'},{'Address': '0xcdc4243ff2871648cf86473b37d41a36f5a3fd37'}
{'Amount': '4.777111491066000000'},{'Address': '0x2ddd3f41ed93aa0716861bc27532fbd1ca5d9b27'}
{'Amount': '4.775255016299577051'},{'Address': '0x21f042dd888b2ab3418924c955d107150985553f'}
{'Amount': '4.774000000000000000'},{'Address': '0xb0cb6e92df06aeacd4f8b556c4deb54542c61657'}
{'Amount': '4.772932494476565980'},{'Address': '0x24403c7f45bd16f6dffde0c1c45792d9825fe9a6'}
{'Amount': '4.772456410000000000'},{'Address': '0x3da398945f0ee439bea40914669656cd20624821'}
{'Amount': '4.770000000000000000'},{'Address': '0x79f45ac877534ba463ebddada75609210e20b17e'}
{'Amount': '4.769147057858667017'},{'Address': '0x2c442612ca403ed1740d5705b4e585e5f63b6eed'}
{'Amount': '4.768486150973596672'},{'Address': '0x0403ae49513e03765b403b2e8d1d16d7b37cb8d5'}
{'Amount': '4.766762527376982028'},{'Address': '0x1fca11520aca1d7bc9465262243a50b6130461bb'}
{'Amount': '4.766282765238254049'},{'Address': '0x3af76e44b98891879697dbdf4a133866c23361fe'}
{'Amount': '4.765202580000000000'},{'Address': '0x5cd46793ee7b4c2fadab40cfae1dac357c49b053'}
{'Amount': '4.764145600000000000'},{'Address': '0x0b9019bb50135a43580676d906ba847f350c75e0'}
{'Amount': '4.763568395207430147'},{'Address': '0xf478a6fc28462fc70496ea5d36491095c8ca6aa5'}
{'Amount': '4.761855696579787708'},{'Address': '0xbdc0fc6ba463d0e8c8ac2d91c0cd3037d937303b'}
{'Amount': '4.761057000313613335'},{'Address': '0xeb4b407df8cf53861507c8302bb40b3e977f0b77'}
{'Amount': '4.759851259639043405'},{'Address': '0x7dcc7334b416d95bc065a9d9cbaaf8d9ad1189aa'}
{'Amount': '4.756110210000000000'},{'Address': '0x1c59b299a4841aa2db08012bc268872afcca6155'}
{'Amount': '4.754144360000000000'},{'Address': '0x53964c0a585ca6ee2fd29924ff767b2425fddbb3'}
{'Amount': '4.753960000000000000'},{'Address': '0xe62a3d3b0329ec3d95047a815e925da97fe745d1'}
{'Amount': '4.746980000000000000'},{'Address': '0xbc7f50f87054fd85e62ce94ea8151111c31c180e'}
{'Amount': '4.746930564031647474'},{'Address': '0x4807613b486468fc0205d0d02106e745c71ed165'}
{'Amount': '4.746116440000000000'},{'Address': '0x5170b67335b6433b952643e02c3e45f0d9c91de9'}
{'Amount': '4.744467147800000000'},{'Address': '0x2c59220cbc987083ece1d298f18e98c31e425764'}
{'Amount': '4.741492993827981674'},{'Address': '0xdfe5cb8bd51d0b1cd0eb79b9679f7011cf63a860'}
{'Amount': '4.741254980000000000'},{'Address': '0xf64e2ab0fb65fb747e81f4f7a23bf38301806b63'}
{'Amount': '4.740621203397817138'},{'Address': '0xb7f907ff4f9f05a911b3844bad94f23b75001e08'}
{'Amount': '4.740085817981007461'},{'Address': '0xb1de4b9459c63caf8ea9fa64855160ec8f42659e'}
{'Amount': '4.736951810000000000'},{'Address': '0x946f8e98e4efdd09d498991109fc53e83cd09930'}
{'Amount': '4.736125597708005530'},{'Address': '0x32404fbc482eebb1f6dafee4eddbd567c5d84001'}
{'Amount': '4.732577130000000000'},{'Address': '0xf27173a0f63130ffa70daa3ea4b12a41258523d7'}
{'Amount': '4.728242655925902675'},{'Address': '0xc36e54d8313d76168c823bf44cb72e46020dbf73'}
{'Amount': '4.727921607220027244'},{'Address': '0x9f62d047d02330f98feb6535e431c243d696bdfb'}
{'Amount': '4.726827753776109404'},{'Address': '0x538ded4d0d461206ae8e0c021d5179d3a31d2b12'}
{'Amount': '4.726277630000000000'},{'Address': '0x427a1481bc46f84a96162ff3373b604c931c0d09'}
{'Amount': '4.725208000000000000'},{'Address': '0x1868dad66fbd77fceaff2d6d8143fc4ca8214985'}
{'Amount': '4.724637290000000000'},{'Address': '0xf901c34f9e883fa8dfe4792f8029c17967ba5820'}
{'Amount': '4.722792252608075795'},{'Address': '0x9a55e602950930c95165b3df51850a4d623abac7'}
{'Amount': '4.722700800000000000'},{'Address': '0x8a383d208c46e8fec4516cf8b333f6bc73c502d6'}
{'Amount': '4.722154755602970886'},{'Address': '0x7279bf4bd530b45824b80fd1d569cf575c1aa28e'}
{'Amount': '4.721867795595337879'},{'Address': '0x7190f07cada92093efe060c8856636c10493a31b'}
{'Amount': '4.720000000000000000'},{'Address': '0x1618fa03ba5f92f0092ae973abc34c02a8c9a97c'}
{'Amount': '4.719892000000000000'},{'Address': '0x785ff1c6ea3ec1560e2b9a1e98057a948be94c4d'}
{'Amount': '4.719230000000000000'},{'Address': '0xc85469233112997c95289e3c4f2ec746eee1534d'}
{'Amount': '4.718312600000000000'},{'Address': '0xa0bacce56221f7a84552e0e7fa4ef21cdf96c0c3'}
{'Amount': '4.716435226807800229'},{'Address': '0xc34a0f797bbb3d00e1f1e89698b9bcca15e6779b'}
{'Amount': '4.712998887929967873'},{'Address': '0x0a4c9b0b1c094525d3db6882af8cb9d73ed9f6ab'}
{'Amount': '4.711347967200000000'},{'Address': '0x7587ad483f05269d4fa01fd9f7f0b281b6900a43'}
{'Amount': '4.711069000000000000'},{'Address': '0xf1aa581697b1394ce3c7e0f808cbc25327fb111c'}
{'Amount': '4.710915244263858000'},{'Address': '0x0b8ee8c809879c8c2d23198a263a3c810f264094'}
{'Amount': '4.709998000000000000'},{'Address': '0xd6485148ef6757ef82710d9f948eaacb37136871'}
{'Amount': '4.709452120000000000'},{'Address': '0x70bf97e95be22f4990b33d5d753fe7bb4fdcd06a'}
{'Amount': '4.706972593481426640'},{'Address': '0x7ea44606edbafaa7f232d3a5601052b3de558a7f'}
{'Amount': '4.705000000000000000'},{'Address': '0x56b2a54b5c616a17e1cb3dcdae24dc4eda3ad325'}
{'Amount': '4.704000000000000000'},{'Address': '0xbf83cd792c35982cc117d952352473337671ccb7'}
{'Amount': '4.703536130382189651'},{'Address': '0x39336e235e04b44fac664d155e7c6edc38348e5c'}
{'Amount': '4.702180704050300879'},{'Address': '0x87801ad395002eac1766c6bb953115c6a4b1d7dd'}
{'Amount': '4.700000000000000000'},{'Address': '0x8d2e5cb36e4c905f6be607d801688cc298c76e42'}
{'Amount': '4.700000000000000000'},{'Address': '0x63a993502e74828ddba5710327afc6dc78d661b2'}
{'Amount': '4.700000000000000000'},{'Address': '0x0cc13bf643b72145589b0623bb304de23f035fc5'}
{'Amount': '4.699943560000000000'},{'Address': '0xf8ab654394b2f7ff568c03f7fd2b39aba34a8a93'}
{'Amount': '4.698190888887315669'},{'Address': '0xf1325912c0ce89fcd35531e3e7517b959b205934'}
{'Amount': '4.697897365044239222'},{'Address': '0x5cbb0e878736201cdf3849eaafd9354a3fac8e54'}
{'Amount': '4.696284104507963908'},{'Address': '0x336efbf4063f9d4e3d14aec58123e252bc1e2186'}
{'Amount': '4.695558338954993790'},{'Address': '0xeb2247a2a5102c1969e74287c1c4468916a362ea'}
{'Amount': '4.694985817376244352'},{'Address': '0x3a39f8d526561768b72fde1a17e928d9b1fc0c64'}
{'Amount': '4.694787647038956362'},{'Address': '0x499f50e3f1eb25406b4be0894f02d4c05550bb06'}
{'Amount': '4.692106070000000000'},{'Address': '0x49edbe96a91f9675b95f310663d42efac4a8764e'}
{'Amount': '4.689451940000000000'},{'Address': '0x566bbc4b3ce6e8452e0f52bf14648bfa5ebdfa21'}
{'Amount': '4.688642200000000000'},{'Address': '0x15ed3ac9aa82ca71daad07bb85d00fdd8ff8d100'}
{'Amount': '4.688133220000000000'},{'Address': '0x6fdc779221f5e81f3d2240aceb2dc7719a3d5d97'}
{'Amount': '4.686363812542747169'},{'Address': '0x08149addc3aa0c103c44bf82afcf0b66fd72cab1'}
{'Amount': '4.685000000000000000'},{'Address': '0xe894d6109132ae7ce4b0c52ace81edf6c35543e7'}
{'Amount': '4.683245100000000000'},{'Address': '0x7e2b12b840d8d96be8b2167196c996eacd53878d'}
{'Amount': '4.681965197157289515'},{'Address': '0x06eeb8eb8dbe7adf25c1322b734c4be146755651'}
{'Amount': '4.681940190000000000'},{'Address': '0xc8e0357d18d781b96adca38aea5c9d778fbac6c7'}
{'Amount': '4.680524316204185472'},{'Address': '0xd9c4d1d0d21fc3ad011fade8ec9b5b536ad47813'}
{'Amount': '4.680000000000000000'},{'Address': '0xb84f4dfa81706e819e548cc11d96426f0d1e4ec9'}
{'Amount': '4.679531183727174764'},{'Address': '0x381df764efdc60475edc2b645b6be6e2107b917b'}
{'Amount': '4.678377243075154360'},{'Address': '0x29b98ce683f70be459d22206b3173b0cbb3686cc'}
{'Amount': '4.677287660000000000'},{'Address': '0x3368f2a888336f072b76d7347f03ae535cf55d92'}
{'Amount': '4.675040280000000000'},{'Address': '0xa52ea8e07ad3642a8eaa1f53fc2c2a5bcd5c1bd3'}
{'Amount': '4.674484220000000000'},{'Address': '0xcf51f95b61b93e1a990222011469f837cc400c9a'}
{'Amount': '4.673390955331828291'},{'Address': '0xb57efba074966fc499835996746acde35d7ad38e'}
{'Amount': '4.672497334531438007'},{'Address': '0x4315ed306e03192867b1799e4c0895a4cd9d82d4'}
{'Amount': '4.672069750000000000'},{'Address': '0x0b20fd3d0d9ce951c9da5709dd134b5c295ae683'}
{'Amount': '4.672000000000000000'},{'Address': '0x5a560c7fb8fb401f1d1c3c38d5a60236cbc43e65'}
{'Amount': '4.671123180000000000'},{'Address': '0x8a563cfe4f75485e372b5f849d571f740dc9e4f7'}
{'Amount': '4.667225650000000000'},{'Address': '0xe61d25a4cf648319581dcc22dee7b7958dcf0e09'}
{'Amount': '4.666612877180582589'},{'Address': '0x6d0cbbd0dc8fa4e933c66b72a559ebd367f2d4c3'}
{'Amount': '4.666571840000000000'},{'Address': '0x061143001f4dcfb704721e412b6052f6f8bacb0b'}
{'Amount': '4.664431140000000000'},{'Address': '0x0b0e67e96cfad865649bbe93218d24684f2be92f'}
{'Amount': '4.664390000000000000'},{'Address': '0x28bee1b2831a62c0832ea15888bc793a8675caa2'}
{'Amount': '4.664083290000000000'},{'Address': '0xf629911993d15921ab8ae40a7d65f8c583f656de'}
{'Amount': '4.660601456496122051'},{'Address': '0x990c328ebd34962239575203775b8b757ce6c201'}
{'Amount': '4.656883832952771339'},{'Address': '0x0f0e4a2dd16d56680d2acc5fe6b3b3183ecb9388'}
{'Amount': '4.654312190297270471'},{'Address': '0x5fcfbcb2d33b9ac8c3f52f336a050c93245849cb'}
{'Amount': '4.651000000000000000'},{'Address': '0x04cd143cd10c2ae0fe0f9703adeda949702c37c3'}
{'Amount': '4.650000000000000000'},{'Address': '0x0b381346b409a0705cb24a6d6b3a2fdef811a6b4'}
{'Amount': '4.645000000000000000'},{'Address': '0x84c944baa4ff04325c1e3e343a2aaa120c2dc062'}
{'Amount': '4.643940316510779240'},{'Address': '0xfb9465a605f937f7f97fb5ea99f7e7adac84ed14'}
{'Amount': '4.642887524977360236'},{'Address': '0x692352bbe94ec1be451ab44258f7f53df1d8249d'}
{'Amount': '4.640179830000000000'},{'Address': '0xc6e98e811d013f76b2f8cc70a4d5c4da8a705923'}
{'Amount': '4.639013936637954598'},{'Address': '0x7807e813ad34c8e49dfeea21d25463de1a9aa4bb'}
{'Amount': '4.636936630065244929'},{'Address': '0xe4c1a44a49d7de6af836f5ba19ad4279ae1d82d3'}
{'Amount': '4.635141420000000000'},{'Address': '0x833badd7e4273fed521282485583ae8644fc3992'}
{'Amount': '4.635000000000000000'},{'Address': '0x89abb97bfa77fa58f8531da0af3133f7794aa7ab'}
{'Amount': '4.633400460000000000'},{'Address': '0x719c80f21cf17dadd1ea9f35d8da459679e648f4'}
{'Amount': '4.633025344663423707'},{'Address': '0xfab7c580f4267187d0b4b1a982a756a5fd2ddde5'}
{'Amount': '4.632037937000000000'},{'Address': '0x1bedca5c56b7439b09cc84984f01a2be751056af'}
{'Amount': '4.630042264431279087'},{'Address': '0x3298492ee2689911866ebb01a1774db060ad6a7c'}
{'Amount': '4.630000000000000000'},{'Address': '0x926f1bf628ca3fd6de18b17cd85d262a00882cb1'}
{'Amount': '4.630000000000000000'},{'Address': '0x42275eea81d6eba5ba00718e85af8080dd38069d'}
{'Amount': '4.630000000000000000'},{'Address': '0x40d56459d2c683d83724aaac498b705aa035b274'}
{'Amount': '4.629980350000000000'},{'Address': '0x6ae87dc259b21552a7d6125b3deb47b375937db0'}
{'Amount': '4.629680000000000000'},{'Address': '0xbd271eae216a267c10a7c9173c6cd0b9066ea841'}
{'Amount': '4.629516074780891444'},{'Address': '0x5e60cf45f8f009ac7cd1b773f271b4ab9846d640'}
{'Amount': '4.627358022485187961'},{'Address': '0x22c822c574429d87d3441916ea828ccfbad5489a'}
{'Amount': '4.625554150000000000'},{'Address': '0x144b1723782ebe032cd9d361ecc5ee3f00bf70b8'}
{'Amount': '4.625133313885000000'},{'Address': '0xe88c24b71d8463e4c84f63155f2477ebcd0f65bf'}
