Balance,Holder
{'Amount': '678.941641709975912204'},{'Address': '0x1707680a3ca2a42287ca6eb2c26c091e7cd07f3c'}
{'Amount': '676.131759141981836370'},{'Address': '0x7e1feb23c08bfe287f6d3350281029af0889502a'}
{'Amount': '675.770025193308867915'},{'Address': '0x395540b36a8127fa59e09e3491dc69432ac22fe3'}
{'Amount': '674.631831713525978179'},{'Address': '0x2573623e65748f9848ff10caa34bc6931753fc60'}
{'Amount': '640.646555528143670031'},{'Address': '0xd772d4b12e478e5fc6c77d12fe9e861fdccda346'}
{'Amount': '640.000000000000000000'},{'Address': '0x3cc9482a76473db9796044e119a8cd59d7fe7097'}
{'Amount': '638.693352891865511146'},{'Address': '0x27a33493c7430574c4d8cd2d45a4a709cc8176d0'}
{'Amount': '638.059532237882344370'},{'Address': '0x0535f1f43ee274123291bbab284948caed46c65d'}
{'Amount': '635.688746599187721098'},{'Address': '0x5109ed456b83a0ae039b5c3b2e31876025a8efe8'}
{'Amount': '626.155267612428360904'},{'Address': '0xc074887d140e276a8b892222f925440eaf3ff40b'}
{'Amount': '619.429135251091786304'},{'Address': '0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb'}
{'Amount': '617.911862399460902802'},{'Address': '0x8c3de1634251d1e51c28844391fc9c11abb9f5e4'}
{'Amount': '615.361466456633502713'},{'Address': '0x7e5f578d0e4c43ae5c06a19bfb43a539a8908c87'}
{'Amount': '607.266532897949220864'},{'Address': '0x2588253cc1daac3e7d823b9190ec87e75c67f2c4'}
{'Amount': '606.081207983890973137'},{'Address': '0xb47cab2121bbfd2cfea3ad4af4eedd4b2e52dbd9'}
{'Amount': '601.671587338768521253'},{'Address': '0xaa550ff1f5aee58160a459bfffb68fd81dd0d570'}
{'Amount': '600.000000000000000000'},{'Address': '0x6f388ba88e44386d907c0be86baa108ef7956609'}
{'Amount': '600.000000000000000000'},{'Address': '0xdf7b78fc7b5c277cc50feac48c6dee0e448acea5'}
{'Amount': '599.968696776862275575'},{'Address': '0x00e89d657c31682411d499afe1ff4faa4f3eafd7'}
{'Amount': '593.248243807843445266'},{'Address': '0xd5a9c43787c24e9962b8cbe981bed952e042914a'}
{'Amount': '588.550616486980252066'},{'Address': '0xe387378291f4bde9de036db7f581784dfec08e5e'}
{'Amount': '582.266034789029499293'},{'Address': '0x2770ebf12835bbddcbfbebbb48f250ab277f76b3'}
{'Amount': '572.711696670401157456'},{'Address': '0x5d58518c1902ed78c48d77ebe71feede67419438'}
{'Amount': '570.511049622142548291'},{'Address': '0x2e465ddca6d2c6c81ce6f260ab13148d43e93371'}
{'Amount': '567.500000000000000000'},{'Address': '0xedc8501c9f4173e2a76bff49c0b571f14903a7e7'}
{'Amount': '567.000648580700557450'},{'Address': '0x6b58ea6a547a21cbc6a4909d01fc6ab78cd1802d'}
{'Amount': '566.250000000000000000'},{'Address': '0xa512c518813d12bf40989f511a0fb0e08a1f617b'}
{'Amount': '559.362713968219325536'},{'Address': '0xc15d15050e7abf5f955b4cde8867064c618872d6'}
{'Amount': '558.645471777088115690'},{'Address': '0x575d1102ada99d29868cdd083a32511f08d5ef2a'}
{'Amount': '550.327760813195810195'},{'Address': '0xb278ada59e7af95a0c3de7699d8946b853f1e38a'}
{'Amount': '550.000000000000000000'},{'Address': '0xd157944d0a5332a559ba1d30f3bb191a2b7f488b'}
{'Amount': '545.002390102572040835'},{'Address': '0xfb0cc36f27a28cc19c86c156091e2bee7b2f6b69'}
{'Amount': '542.064063549808057336'},{'Address': '0xff8da23b3871e9ad71f27ea413bf69fab8cc2c09'}
{'Amount': '536.952915973800027529'},{'Address': '0x74d973a770e8e58867f7cd5b44798b0ecbbefa3d'}
{'Amount': '533.407883600000000000'},{'Address': '0x4f49d938c3ad2437c52eb314f9bd7bdb7fa58da9'}
{'Amount': '529.216096112592116124'},{'Address': '0x50b03254e1013ab8325db6576dab1b9c5a7d0f3f'}
{'Amount': '527.459058765315243795'},{'Address': '0x6c563336d4a989b4de65bb06cb2311a5c8ba154e'}
{'Amount': '525.531347276988906373'},{'Address': '0x88e399d855118cc0b2b8f0da50a8306e5318eba8'}
{'Amount': '523.945000000000000000'},{'Address': '0x8e1e2eb707151c7634042797a8f8fbfaef16aa05'}
{'Amount': '521.815932990309049327'},{'Address': '0x099500598f7b16cadc124775bdd36db354ede1b7'}
{'Amount': '520.000000000000000000'},{'Address': '0xe873618a077f8ffda058b06cd39d5450240a7d1f'}
{'Amount': '513.561611012089138171'},{'Address': '0x786426191d67a245e5f1da23e70b1266a756b509'}
{'Amount': '511.504093170166005760'},{'Address': '0x446c0d2cc4736e89017a0a7bfc9f1a818b4c14b2'}
{'Amount': '510.154508778751453450'},{'Address': '0xaae8b99133fe038e9dc26c04eec7f2d6b17df152'}
{'Amount': '508.289777679322734103'},{'Address': '0x68e74e66b23c09fd7acca57bea1c6dd7fae8fe0a'}
{'Amount': '506.498933477715377856'},{'Address': '0xbab8e704ca0fca36e0aa14d71c6724bd30f2130a'}
{'Amount': '500.000073551038881144'},{'Address': '0x704330a41116e066f0cab51f0819b9c06a81bfac'}
{'Amount': '500.000000000000000000'},{'Address': '0x187089b33e5812310ed32a57f53b3fad0383a19d'}
{'Amount': '500.000000000000000000'},{'Address': '0xd1d7ca56128c7c7ac815be6c47ea6dcdda0c539f'}
{'Amount': '500.000000000000000000'},{'Address': '0x49ef93e8c66667d48b0e4b7498af2b7f8e72ea06'}
{'Amount': '500.000000000000000000'},{'Address': '0x596248e101ae4add17edf1217e9e2c5422528b0b'}
{'Amount': '495.864025139564993114'},{'Address': '0xca4ad39f872e89ef23eabd5716363fc22513e147'}
{'Amount': '491.599054327057821522'},{'Address': '0x525c9547146f2c2caff32dca2a3fa644ba702b2d'}
{'Amount': '485.291657682875938814'},{'Address': '0x3ffeb696b4b0df2b547d6c1acd45384354e64180'}
{'Amount': '480.301664724448198023'},{'Address': '0x2e1651b8f615f2959aa2daa8aacabe4e3d4b483d'}
{'Amount': '480.233436714265469714'},{'Address': '0x316cf9044e94309abb71b13f0fe016101e50b338'}
{'Amount': '476.154990480723965700'},{'Address': '0x9a65c56caf2ae2e46d1d088a9af7f6bf54bd8988'}
{'Amount': '475.000000000000000000'},{'Address': '0xe2b8c74c8e5601c8adf5a747c4dff3486a804698'}
{'Amount': '472.217430882889294465'},{'Address': '0x051203d8cbd5bec7c146f2069732f2f702090bc6'}
{'Amount': '464.598126553893001754'},{'Address': '0x8a4c39e9c6db1abc300dc2afa7ab6216e34c4bed'}
{'Amount': '456.176309565934032590'},{'Address': '0x952eaf08cd2c24ae6750e85a42589bba4da4a5ed'}
{'Amount': '455.588020699361320350'},{'Address': '0x72af8296d1272deffe909926d1db18ee418542a8'}
{'Amount': '452.535766601562521600'},{'Address': '0xd953df3cda22530d5e30149a97840be3f054b977'}
{'Amount': '450.822953928416485026'},{'Address': '0xdf8d2a986dd8998148893b59fed435cfd8018527'}
{'Amount': '448.248341023689901961'},{'Address': '0x0ce15b159dde11810d63e6e9817535396f173bfc'}
{'Amount': '448.011881854074513767'},{'Address': '0xc25430c20b33a19de1a556194848cc3f6825dbf6'}
{'Amount': '447.609702781775577027'},{'Address': '0x94228872bb16cbcdfe010c42a8e456d15b366bf1'}
{'Amount': '446.891794618939410172'},{'Address': '0xb5169a0fa83fd6e34b9e196a515b74cf30ebf626'}
{'Amount': '444.442910040112719096'},{'Address': '0x6db5e2d66c9d24fe2aa58aa3c369e4d228d672eb'}
{'Amount': '444.122359617838285976'},{'Address': '0xfb2d0b0f0a11de6eb3db51e7418ebc07b143a582'}
{'Amount': '443.469678638586141859'},{'Address': '0x59cc6c8159d0cd9d31ed776a8fe7b39bd8a68c8e'}
{'Amount': '440.917316781100529453'},{'Address': '0xdef1b9be18cd90cf82fa250bc9e9fa94ad96f463'}
{'Amount': '440.868037905665153556'},{'Address': '0x7759d0dbeab2270bea6f35679344d4d67b10cce9'}
{'Amount': '440.719371322827766675'},{'Address': '0xccc62e1722032d97fe8cc242ec0c8194abe9b2db'}
{'Amount': '433.074358852030908077'},{'Address': '0x834b0980549688789af2596496e8924d47f18a4c'}
{'Amount': '430.859364930319583371'},{'Address': '0x6ba68c7a3a8d406d3380b589fcea64a5f6129494'}
{'Amount': '430.398216400105020081'},{'Address': '0x8dd523f85ea4b41578e51084dbb3d579a4ad2154'}
{'Amount': '424.424000000000000000'},{'Address': '0x51458f44f35ae8af27e609090f9951042a6f0455'}
{'Amount': '423.527570567166859026'},{'Address': '0x0d505e2ee16db7655e60d892aa3b760df6830191'}
{'Amount': '413.806243896484429824'},{'Address': '0x34a649fde43ce36882091a010aae2805a9fcff0d'}
{'Amount': '413.658119960283143266'},{'Address': '0x64638859b613cf1d64ea8f0f0caaa07d80aa7451'}
{'Amount': '408.657280638012808749'},{'Address': '0x7422d32cb5919d7478b843ed6729c9aaec6ce4dd'}
{'Amount': '407.402463049931587925'},{'Address': '0x7056bf340c08b611e42663d6dd8c4fa2bc2d6053'}
{'Amount': '407.277722846394063804'},{'Address': '0x04f5cc08ced02de7cd175ca16f153bde43909aa5'}
{'Amount': '403.750000000000000000'},{'Address': '0xb2767a14cabd82d7ade23f4e810a718c64aceb7f'}
{'Amount': '403.750000000000000000'},{'Address': '0xbaf6cdc929d887bb3c1c7ca3726bf2ab39cc4fab'}
{'Amount': '403.750000000000000000'},{'Address': '0xba39bf5db0cc53337ffbf4ab2bd2c014f12d0ae2'}
{'Amount': '401.572476305552126845'},{'Address': '0x69500974718da8285e06ea171b6ce68ac53f480f'}
{'Amount': '400.393462759620995671'},{'Address': '0x5fed920b1b5904c494ca5baa289a153bb8889798'}
{'Amount': '400.000000000000000000'},{'Address': '0x2b91b4f5223a0a1f5c7e1d139dddd6b5b57c7a51'}
{'Amount': '398.268647816477753322'},{'Address': '0x485f5df0654c8405d6124821e95f093adec1b16b'}
{'Amount': '395.262594295533935034'},{'Address': '0x46af9336a1284f00065aec19c82032e1cc5ba96d'}
{'Amount': '394.694577860593965120'},{'Address': '0xdf71df4e6039221b617ad23531b258dd5150c891'}
{'Amount': '392.091439436640620851'},{'Address': '0xb97ba0483f265b13cda929070e09b9bc5a1f44d8'}
{'Amount': '390.385285649866841701'},{'Address': '0x82eb8c413cd4ea66c761272401dc7c96c49a3445'}
{'Amount': '390.372824724431905597'},{'Address': '0x4d7e4b2ad317b0a0eeedde9cc0bbcaf8551a2cb1'}
{'Amount': '387.527249971169106589'},{'Address': '0x18c1c9fe9bb665f182ec3cfb49d2eb770ecbd190'}
{'Amount': '386.243082033572749426'},{'Address': '0xf930ebbd05ef8b25b1797b9b2109ddc9b0d43063'}
{'Amount': '381.072059778146945451'},{'Address': '0x5309746d64bb8b4c983c82e7356d6614f96282a4'}
{'Amount': '379.867908691177568152'},{'Address': '0xef9355e1f3ed17459078dfb54bf609c3f65e3f34'}
{'Amount': '379.372171226610174329'},{'Address': '0x957c696642507ea4d31edd3bdff1ea4e28a0c7d2'}
{'Amount': '376.819816393156901482'},{'Address': '0xebcc959479634eec5a4d7162e36f8b8cc763f491'}
{'Amount': '373.643042961494839755'},{'Address': '0xb50664812b9b26fd14fd9ce438d7e0995ed385e9'}
{'Amount': '370.000000000000000000'},{'Address': '0x7f95d5b2ae15da8611c88ae5a33537c65c0f52ee'}
{'Amount': '369.617725417374065358'},{'Address': '0xbef8627317c75fdab23a4305cedfc472bc21787b'}
{'Amount': '366.733430668413858437'},{'Address': '0xb9d450933ee25697721dcd6d3548f000bd221f88'}
{'Amount': '366.415514550041815376'},{'Address': '0x1411504562fc5893c57a860f50f1d6c82116dcc0'}
{'Amount': '366.250000000000000000'},{'Address': '0x628d896988f2c56921f09df2aed3549cac359774'}
{'Amount': '362.887626285248450790'},{'Address': '0xee7b266a4f92999531072738a663aaece72fa485'}
{'Amount': '359.383771298658683701'},{'Address': '0xc1171d3a46f954e4017230a8cfbfb04544c2246a'}
{'Amount': '358.016416870795593283'},{'Address': '0xb6b7772572c4233fb1028325cb33582254aba3b1'}
{'Amount': '356.250000000000000000'},{'Address': '0x4f7edec176891827d4945ce3e3ccea3438eeae46'}
{'Amount': '356.250000000000000000'},{'Address': '0x1e69fdc52771ff8d8bde8afb68fd6321781bf534'}
{'Amount': '354.677770172201545976'},{'Address': '0x562bfc4a8a5cb49ea478eeb13fecb1e57ec5b718'}
{'Amount': '353.705419786241726697'},{'Address': '0xdba64f019c92649cf645d598322ae1ae2318e55b'}
{'Amount': '350.879484798243048047'},{'Address': '0x579de8e7da10b45b43a24ac21da8b1a3a9452d64'}
{'Amount': '350.186908248829484789'},{'Address': '0xc9c026d92314aaa032cf493db1058b143dbf9aff'}
{'Amount': '347.915875377090807774'},{'Address': '0x711cb3c3e540d225ebc9af32ef763ecb33d465f7'}
{'Amount': '347.015342263632274112'},{'Address': '0x68575571e75d2cfa4222e0f8e7053f056eb91d6c'}
{'Amount': '345.279622532435394378'},{'Address': '0x907a2667a196726eb6e08a187c6bbd268e9ea2a7'}
{'Amount': '344.602099678872431056'},{'Address': '0x9f0e832e2d4b2b93295041241368a57ce3f93c15'}
{'Amount': '338.999347159946069443'},{'Address': '0xd40ff7c99832ca7facf2d174ec04474efc1633d0'}
{'Amount': '338.224209994543333376'},{'Address': '0x71b869b61d91ddc491b64fba0f1ad414649aa263'}
{'Amount': '332.863892249488311954'},{'Address': '0xbda0abf8d80da2bd195ac962c104d29497659662'}
{'Amount': '328.336495254724574734'},{'Address': '0x2dc59761a7f77394b1b388fa7661fc375d22ee56'}
{'Amount': '327.392578013115908835'},{'Address': '0xa97594ac7370595db1b57bdb3241369cf99ce0eb'}
{'Amount': '324.687500000000000000'},{'Address': '0x361fa18e0320e94a3db20912f24de8be76aa0e49'}
{'Amount': '320.141166040355921233'},{'Address': '0x0e43b915d2d03162a36dd72031dd25ac575912d6'}
{'Amount': '320.000000000000000000'},{'Address': '0xf848e384e41d09dce3dcaed37e1714418e68ea7f'}
{'Amount': '316.093596468742511061'},{'Address': '0xffb45754d285fd24613fb0c42e4e6b1751ebebbd'}
{'Amount': '312.573546617087030732'},{'Address': '0x8eaf34baf85f90d1e32e727a7004bf7325771c78'}
{'Amount': '311.216018479533165894'},{'Address': '0xe5c4b8734fe8ed015de38b3dd6ab95e8366a9686'}
{'Amount': '310.755822028251667004'},{'Address': '0x110f0b1faa1cb6eed49883f960808c95f609f6fd'}
{'Amount': '309.825060759156195104'},{'Address': '0x4c21bd527c0d8b84df6d8902308e26f8c8aab466'}
{'Amount': '308.724738581025850176'},{'Address': '0xb2bbbc5912e692666f8e9e2a0ca0382ee328463d'}
{'Amount': '308.558522965865562809'},{'Address': '0xd0494dd775764877021a1cf799f7106b764d7526'}
{'Amount': '307.856855112724586197'},{'Address': '0x969c7e1801e0e56c7aba62f9fd1fa0ebd01d4c53'}
{'Amount': '306.436601519641777489'},{'Address': '0xe6df7d52223a401e6b68ba45aa52dfedc141f25c'}
{'Amount': '305.719788951635550295'},{'Address': '0x63a3bf655377e20f316261b83737b7aa68ed50b0'}
{'Amount': '300.000000000000000000'},{'Address': '0x33ab6fc8eac617a7a6d18e4c7c10b9b85f62ebe3'}
{'Amount': '300.000000000000000000'},{'Address': '0x57e171d2d7106f51a691cb8a030c4f35fa610996'}
{'Amount': '300.000000000000000000'},{'Address': '0xe41d0de430977f6f9a345bd4af5d857eda63ef53'}
{'Amount': '299.407342412961077517'},{'Address': '0x771b9d7e8c6e1b025264183c05a1f784190ca71b'}
{'Amount': '291.650830151167782161'},{'Address': '0xa446014659af25700f8babcc3949fda19915f7af'}
{'Amount': '290.252302796569981164'},{'Address': '0xdca9184f72bcc0838fbcbae7a46a86d9d4a52b63'}
{'Amount': '290.077090738231329682'},{'Address': '0x300ec673f8bfd6200f4829133fc4ebe266bd55ad'}
{'Amount': '290.000000000000000000'},{'Address': '0x32c8a9addf7db2c369337558cd30317b52e7abd6'}
{'Amount': '287.815420800695524154'},{'Address': '0x2b95890732184b1017cf61cd92b0e42cb8b3ca17'}
{'Amount': '286.575931061146345203'},{'Address': '0xae338a90c3c78f3602d7b20d3f349e725cea6c5d'}
{'Amount': '285.112072694962225716'},{'Address': '0xa891183826af953fbc321aae437889544324aa2a'}
{'Amount': '281.057108706207044804'},{'Address': '0x70867141d70b948420b2cb380b36424a235875bc'}
{'Amount': '280.000000000000000000'},{'Address': '0x041cc2266ae38453082b5dcf243b9128ae9f6aa8'}
{'Amount': '279.247455740919250018'},{'Address': '0xe4340a66406e51bb87892e9f437148bd81bb88c8'}
{'Amount': '278.354528602191424789'},{'Address': '0x268cda3b83ae974f57fffb3b3104aa2326bbd620'}
{'Amount': '275.376855491262848456'},{'Address': '0xeac02c51b7e485e2fdb5b6458c22765f322c3974'}
{'Amount': '274.568564380207557850'},{'Address': '0xc82d062c8dfac9f0983242a9b28024279af7db44'}
{'Amount': '274.445366752914377337'},{'Address': '0x213bf21717aee5615aa9fb8837c6ddc955cf724b'}
{'Amount': '274.379247772179984298'},{'Address': '0x4c6e93d6b5775d9c7e1f74d622475ee1ef560cba'}
{'Amount': '268.204608250299244112'},{'Address': '0x252d95edd1fa68bcdca548df93a2738294357188'}
{'Amount': '268.008641556974950023'},{'Address': '0x4d39a1758e3f5008123f81d4c1d2fbaa6ee27aae'}
{'Amount': '267.772411063245766855'},{'Address': '0xe88ad6f28cd3873355df7fcb551eae5eebd98ef3'}
{'Amount': '266.981288996260883456'},{'Address': '0x2e69476d174e9cac1c9c1529c67c5ae66fe933ff'}
{'Amount': '266.112220950486154712'},{'Address': '0xf3fe121f304fe3e56dc93efd1645b48056fee914'}
{'Amount': '262.834354661746014711'},{'Address': '0x64ccd6b5b6450a70104d24ff81a27f538fcd7940'}
{'Amount': '261.250000000000000000'},{'Address': '0x0f7c548c3c100e1ad6a1f092d95884cc4dcef4bb'}
{'Amount': '258.885639894276748971'},{'Address': '0x2bb9f760473cd2695301ab8cf06931d61f0bd4d3'}
{'Amount': '257.811039101978824671'},{'Address': '0xe42571d08da9af7d01a5cbf841a8a18bb409009a'}
{'Amount': '257.073428823060919994'},{'Address': '0x37de7492021fc00797980b1fd05beb3140925a73'}
{'Amount': '256.849315000000000000'},{'Address': '0x412f278b41739c6dc573c6a72a353f524b5a4acb'}
{'Amount': '250.293213486671462400'},{'Address': '0x48fb55ed1fb62ed26274fb805f6444bea97c1f28'}
{'Amount': '249.855174704337633716'},{'Address': '0xb98244bcb2840c33c1b3505fa25f02390a8c632d'}
{'Amount': '248.599193641362265251'},{'Address': '0xff4c311e028ea6dcbf8301e37a009ae749a11108'}
{'Amount': '248.186582518128045820'},{'Address': '0xaac43e87fb35d41be691595ef5acc9acedc06a07'}
{'Amount': '247.817253551669259439'},{'Address': '0xe7cb199c63688705a9fd1963b41dcd3efc598514'}
{'Amount': '246.944127510502701466'},{'Address': '0xa88fae6ba6185e12861ed67382fad9ed110d50d0'}
{'Amount': '245.309880382939547361'},{'Address': '0x794783dcfcac8c1944727057a3208d8f8bb91506'}
{'Amount': '245.097896916005380286'},{'Address': '0xd1fcab35033c962e0c0b479b12940ffee9dcc1b8'}
{'Amount': '244.897959190000000000'},{'Address': '0x1acd732f430fe43814130d349715f8829ad65536'}
{'Amount': '242.365214466497429742'},{'Address': '0x7b6003b6c6ea40901f184f6962e73d6b5be5b17c'}
{'Amount': '241.018400051342926201'},{'Address': '0x7d1080c17f42a8bee86f1939b274b81d5bcda53a'}
{'Amount': '240.414457618354090632'},{'Address': '0x5bfa7a7951b182ed83ee819a8ab4da546ed4a493'}
{'Amount': '239.533887260471688072'},{'Address': '0x1dc8a6d263043775b26ed713762aa54d588f8852'}
{'Amount': '237.500000000000000000'},{'Address': '0x9e67e0317e0d904c11964f141122e1f77e918ef7'}
{'Amount': '237.500000000000000000'},{'Address': '0xb04a6db13942b6d4416abec5a8327866375c17a4'}
{'Amount': '237.500000000000000000'},{'Address': '0x654e294458421e5c6d533e1ce3a1484206bfbef8'}
{'Amount': '237.500000000000000000'},{'Address': '0xae3c67b8aa12e458f2b4eafc0e9209710582c9d3'}
{'Amount': '237.500000000000000000'},{'Address': '0x0a9958c2c901f97d23ef41980a2a9a4eb5d9c122'}
{'Amount': '237.500000000000000000'},{'Address': '0x6ec584083701936ec4383c6c902c4df45d86e7e3'}
{'Amount': '237.500000000000000000'},{'Address': '0x01b45138c79d97335df9fef8c3a325eaa764d29c'}
{'Amount': '237.500000000000000000'},{'Address': '0xd8fbb76d51fcb06d6d8dc29d0d3d69d2a6f41b0c'}
{'Amount': '237.500000000000000000'},{'Address': '0xd0b8713f219d91dfaa98a3807764e700af5c5546'}
{'Amount': '237.500000000000000000'},{'Address': '0xdec41ab8a95cd64e9952addea8ee8afb11c294b9'}
{'Amount': '237.500000000000000000'},{'Address': '0x53fad1623bc32399dcabcc2164e57e1bc549593d'}
{'Amount': '237.500000000000000000'},{'Address': '0xb5f36c27c64686761873e7cf23b4503023327a70'}
{'Amount': '237.500000000000000000'},{'Address': '0x7e118a15c43b8f56cf69a4536fdd2404ac457552'}
{'Amount': '237.500000000000000000'},{'Address': '0x239b74c2e5505634b7c38c8eeb1de385a16e24e2'}
{'Amount': '237.500000000000000000'},{'Address': '0x4d1be92fced27f333030223575c9635fd6a020e2'}
{'Amount': '237.500000000000000000'},{'Address': '0xaa01dec5307cf17f20881a3286dcaa062578cea7'}
{'Amount': '237.500000000000000000'},{'Address': '0xfabd882c6638939664a7a79a0cd4e139094cfdfa'}
{'Amount': '237.500000000000000000'},{'Address': '0x9ec6ee6943b0fc266fe86539060e0b527db5b3bc'}
{'Amount': '237.500000000000000000'},{'Address': '0x13dd4c65252274a442428039ae815f3a13e84ff3'}
{'Amount': '237.500000000000000000'},{'Address': '0xeddc40555769e0a4d6e00ff55b9d37cd6ed8c3ce'}
{'Amount': '237.500000000000000000'},{'Address': '0x2b6561e955965db87f48963e1573f819c31cdaf0'}
{'Amount': '237.500000000000000000'},{'Address': '0x86a0bea00c6daa666abe9d6c6b4f18654c3d14a2'}
{'Amount': '237.500000000000000000'},{'Address': '0x9c0d72f2ac26420cb7eeb155bf401b672840e87b'}
{'Amount': '237.500000000000000000'},{'Address': '0xdac042b2a02fcc18b09b9597fd15faa169dd7e60'}
{'Amount': '237.500000000000000000'},{'Address': '0xf9a371ae12e867115bc416ea4064ec2da58a17d3'}
{'Amount': '237.500000000000000000'},{'Address': '0x4c5d0317dc00719a1fc07b5be10cdcaac8d84e97'}
{'Amount': '237.500000000000000000'},{'Address': '0x975779102b2a82384f872ee759801db5204ce331'}
{'Amount': '237.500000000000000000'},{'Address': '0x1bfb7dc05207420c35d0f003c423049bc168e8f8'}
{'Amount': '237.500000000000000000'},{'Address': '0xce74f4a7c96873b76ce10895ab8292c188469786'}
{'Amount': '237.500000000000000000'},{'Address': '0x9a26aac2b6fec5dd0463fd5c088a05049b835edb'}
{'Amount': '237.500000000000000000'},{'Address': '0xc0afef712a1341ca78da145b2afad346e8c3574f'}
{'Amount': '237.500000000000000000'},{'Address': '0x20e2086b6e9a3213b3b431f277a327a34e5654b5'}
{'Amount': '237.500000000000000000'},{'Address': '0xb4b9ad3236d73c3a5dd57980baea5bea0bfad6d5'}
{'Amount': '237.057979726171962886'},{'Address': '0x413beb2cfd791e283cdd730d817917a251d50eaf'}
{'Amount': '236.250000000000000000'},{'Address': '0x85c2a4b851a3a83da87a7bd46f4ca64e207d7e36'}
{'Amount': '235.686033616272886724'},{'Address': '0xc44505d1111ec42279aede122a77cba17359438d'}
{'Amount': '232.556614852804214826'},{'Address': '0x7524e8176b1b6ca1dede787502868e3234dc7db3'}
{'Amount': '231.513228286813366294'},{'Address': '0xf696006bb0115ad3ea09e19f2488ae624dfcf380'}
{'Amount': '231.355540062754787720'},{'Address': '0xb21d8be8ec774d7d84d9e5f3ecd004f377909d50'}
{'Amount': '230.630432662462132776'},{'Address': '0xa1c0c60330cc521ca4c5deadfe145822559bdf0a'}
{'Amount': '229.706919508647616165'},{'Address': '0xb5a125cdb06c0291b88415d333cccc93c1e1b3ea'}
{'Amount': '228.657456948482439170'},{'Address': '0x81a5cd3ab89e208070fb4bb064f83a5f73286106'}
{'Amount': '226.260133789070183743'},{'Address': '0x0900a13fb9382c6668a74500ccce70eb96385e0c'}
{'Amount': '225.528064329381852268'},{'Address': '0x6a1afc8a229d820015361da64819e64e6a0258f9'}
{'Amount': '224.071106536728448448'},{'Address': '0x56fafb3aca5dbf6319840fb157271e5b503c35e5'}
{'Amount': '222.100463561925489747'},{'Address': '0xcb9bef92141761ec566cf0fe091fb58b8d58bd52'}
{'Amount': '219.133221582699783710'},{'Address': '0xc8a6228fb4be8463bab440812420c5054a5a9ba5'}
{'Amount': '218.734007018086370259'},{'Address': '0x443eb1f18cf8fd345df376078c72e00b27e3f6a3'}
{'Amount': '218.073204513763859052'},{'Address': '0x077e5b0e441dfc27f871a99c7a5cf915819e42dc'}
{'Amount': '216.404602786414754436'},{'Address': '0x68f935ca67b4135f62b9e7ba493c8cfabad34de3'}
{'Amount': '215.450183539869076602'},{'Address': '0xe3313b4f780a7bc31ef85fc3592be1f3c9589d19'}
{'Amount': '213.750000000000000000'},{'Address': '0x1e39cc29009ed4760c186d8771295c1e224882d4'}
{'Amount': '210.809347158092581677'},{'Address': '0xd2b8051f58a35e100db40142ef0a9d716bef75b1'}
{'Amount': '209.590141773223821312'},{'Address': '0x9a146f5292b4b083692804e3771297dfc665fb2a'}
{'Amount': '208.520563941286236778'},{'Address': '0xacfb8ad9ccd9fd9836f5e68599e72c78b16c54f3'}
{'Amount': '208.369242288521881525'},{'Address': '0xb22a4f377eea35434f537f5b4fd977040eededb5'}
{'Amount': '205.806911826879037244'},{'Address': '0x66a67b259ecc53ec55d8aa45bcdebf3109a4738e'}
{'Amount': '202.858592299539292488'},{'Address': '0xb2b80bc9db4aa0a07c34d246a44152becb827103'}
{'Amount': '202.221801812216592349'},{'Address': '0x9c48d7b9e2dc3c625b5ad89cdcbae6b9d256fcc2'}
{'Amount': '202.086325143391381625'},{'Address': '0x7cc0ec6e5b074fb42114750c9748463c4ac6cd16'}
{'Amount': '202.000000000000000000'},{'Address': '0x7a84b3caac4c00afa0886cb2238dbb9788376581'}
{'Amount': '200.619043854753685879'},{'Address': '0x0e64cbca254788df4a8d29e3721d077d91d0d92a'}
{'Amount': '200.000000000000000000'},{'Address': '0xcce275c63f3a3a6c3aef9488012a89d1ce9695d8'}
{'Amount': '200.000000000000000000'},{'Address': '0x0e22db10f92e718d4ab6fbf127f75f7ede2f61e1'}
{'Amount': '200.000000000000000000'},{'Address': '0xbc622abc50bd6155e0ddf32b80e7a5f03bac4103'}
{'Amount': '200.000000000000000000'},{'Address': '0x06899b851e0cc9b1e9348c0e985e6c5454bbd889'}
{'Amount': '200.000000000000000000'},{'Address': '0xf0a25fbbbc743dc5b7a843b7810919b3b5ce0486'}
{'Amount': '199.599631562325225430'},{'Address': '0x5dcd83cf2dd90a4c7e1c189e74ec7dc072ad78e1'}
{'Amount': '199.540382769288957792'},{'Address': '0x99105365d51250c71fbb0d59113a80996b301cbd'}
{'Amount': '199.315627434351154505'},{'Address': '0x5d282a23c6ab3c3f5ac11c9edc0934ec235709e6'}
{'Amount': '198.094413757324197888'},{'Address': '0x60e2395030cf5f1ec962de5596fa9ab0bf88fb4c'}
{'Amount': '197.350339446289139554'},{'Address': '0x7f072a050d67ac259f850ae90237199f6855b1f3'}
{'Amount': '197.346271963114188553'},{'Address': '0xce81ba8c9e725c879f24e42a5a8ab0af303fa9d5'}
{'Amount': '196.031092986578329042'},{'Address': '0x1955628a4992f2f25936adeb54ba14132f690afd'}
{'Amount': '193.373975460879498515'},{'Address': '0x5ad9a1df83b3dcca467e19dff7f53b0bd0ed6974'}
