Balance,Holder
{'Amount': '117.148730057162303708'},{'Address': '0x39acfc0501a9df4fcdbdc2a6e1c346ad68e266e6'}
{'Amount': '116.847625011232669162'},{'Address': '0xfdd92e781e4f6d1636b462b13a9acceac377cc85'}
{'Amount': '116.730000000000000000'},{'Address': '0x268893bf0047c3376dda9d94cd1d9c7c10ec2ee8'}
{'Amount': '116.550000000000000000'},{'Address': '0xcb42777bab96bbcd349d6142365bfb59afa9b2e1'}
{'Amount': '116.466033434187626369'},{'Address': '0xcd62c6995fb4576fde718af1a097603450a1aa3b'}
{'Amount': '116.325054963578089813'},{'Address': '0x1900d7715cf3b480b9f2f37860cd2b504626a9f9'}
{'Amount': '116.010898949297221137'},{'Address': '0x58c43a3a44cef1b2b6ed613de1430ef89eaea7d7'}
{'Amount': '116.000235725931694771'},{'Address': '0xb39d722da991c60c44c33d3b6180c362e7ddaeea'}
{'Amount': '115.909887586602116167'},{'Address': '0xaa8acf55f4dd1e3e725d4ba6a52a593260dba249'}
{'Amount': '115.596308595791792752'},{'Address': '0x131bbbe197dbd944672001b4ef27ee5c2423e26d'}
{'Amount': '115.563654943908348207'},{'Address': '0xb1ec36cc8dbd68f60cb018b1a57e9a12d0d37d4c'}
{'Amount': '115.280052675366434585'},{'Address': '0x8bce57b7b84218397ffb6cefae99f4792ee8161d'}
{'Amount': '114.410606846164719825'},{'Address': '0xe6fff79ce3a75eba79566862ce8571cb9192747d'}
{'Amount': '113.940692131142898946'},{'Address': '0x6bed56c662462cd6a0a5454f93576cd19f267425'}
{'Amount': '113.792895216253596769'},{'Address': '0x27672f9e8229c60da3cd131833123fd77233a2dc'}
{'Amount': '113.176626262437131079'},{'Address': '0xebae1459ae8e0e02e63b236d591c17f9a8ba1050'}
{'Amount': '112.812137784773581130'},{'Address': '0x57db5d6aa783cf29af41330569d24957140fd3eb'}
{'Amount': '112.675108304729808765'},{'Address': '0xc32c35cfa246c1822b4052cd301ce3f97a94d6d2'}
{'Amount': '112.507430100000000000'},{'Address': '0xba169f43dd6270fadd7815ef1b1ad1725eadbc3b'}
{'Amount': '111.630000000000000000'},{'Address': '0x6da69ac9fd27006233a3f4542824fed3b38e3d1f'}
{'Amount': '111.298926906941794186'},{'Address': '0x51d9eca6794d7dd875ba5fab31fac924ead8280a'}
{'Amount': '110.976579371829481165'},{'Address': '0x5cfbff311fce13de95b5e7e97577323b40aae3d8'}
{'Amount': '110.244270833358669694'},{'Address': '0x1518f211d30e4b232bcb1c7dafbeb727d49eecf8'}
{'Amount': '110.191956656658132714'},{'Address': '0x2110fd24d1a54f7d0024eb66956a3680544c441e'}
{'Amount': '110.000000000000000000'},{'Address': '0xd964ab7e202bab8fbaa28d5ca2b2269a5497cf68'}
{'Amount': '110.000000000000000000'},{'Address': '0x00d76be6165412e39c8b35ffb794d2daefed7823'}
{'Amount': '109.748945103457161479'},{'Address': '0x2574b7d1866ba54ecc40f8a6fbfc92b2bc528772'}
{'Amount': '109.437509590206912229'},{'Address': '0xe19fcfeab5c7c5ee45da77e3ed42e8752a9218d3'}
{'Amount': '109.304067584039272405'},{'Address': '0x0709f8d8788707831587c3e3f37009335dfecf8e'}
{'Amount': '109.226631150395250081'},{'Address': '0xe4244703858b4fc3982bd3ae1b069f89de151e2a'}
{'Amount': '109.036691340000000000'},{'Address': '0x374fcf2358549eee84b564ddff9497e2887eb0ef'}
{'Amount': '108.658715176857496832'},{'Address': '0x8f6c2b70f1ae03db5c92d25bdc13d4027faa4e18'}
{'Amount': '108.497324487400739933'},{'Address': '0x9e0af4a502ae2aefa45f6270f2a46abd309c620b'}
{'Amount': '107.581927114113735668'},{'Address': '0x5675bcd1afd3ba658ac03a250fdf08484924f4b9'}
{'Amount': '107.472780399394782814'},{'Address': '0x45147269236d4110b68d97fea2a59ba176a80b9f'}
{'Amount': '106.515155148604260036'},{'Address': '0x382ffce2287252f930e1c8dc9328dac5bf282ba1'}
{'Amount': '106.150000000000000000'},{'Address': '0x6ae03d1d3a9b161ec264c76ad73999ee25abec5a'}
{'Amount': '105.861627250705200969'},{'Address': '0xbd722f41bca276b05a27e0b716bdec2cb801d952'}
{'Amount': '105.670000000000000000'},{'Address': '0x0dfb5a924668b91e9bcdcabc0afce3d300589448'}
{'Amount': '105.353294995161706139'},{'Address': '0x6a9966a0781f921379de7bf453935dc3f5f6bba5'}
{'Amount': '105.247920530763992957'},{'Address': '0x833c68ccf99f7c6a3728ee40508cc2eafd38263e'}
{'Amount': '105.015188203038178691'},{'Address': '0x895c9344a148f1bd42abe4eb0182859dfdeb677c'}
{'Amount': '104.966275652815686883'},{'Address': '0x98bd3c6103fe26975edbad1565f4b9d86cf61939'}
{'Amount': '104.705500000000000000'},{'Address': '0xc4e24ff2dee71ff59a3bbb84989a1d2d2426b201'}
{'Amount': '104.583869636389947708'},{'Address': '0x7c68022056d3e77cd42e86c839a1fe01910ca399'}
{'Amount': '104.547941201425999184'},{'Address': '0x1db6012d24e517fa23c4fd400af39020b7bb9f05'}
{'Amount': '104.169937820096153066'},{'Address': '0xf89366a76d03755b1cc29f8071fc7cd8fd0369bf'}
{'Amount': '103.895275239711585587'},{'Address': '0x278f9c8cc9002de1dd717d2c52a6ccd40eed547e'}
{'Amount': '103.832877855422133130'},{'Address': '0xb0756304cd44b785087b57427447207bd39a361d'}
{'Amount': '103.566440855510588523'},{'Address': '0xb63dca47c565b213bd2692b4d6832ccf96c513d0'}
{'Amount': '103.365000000000000000'},{'Address': '0x795580f21b3248d5e737903e447cdf3f47df10f2'}
{'Amount': '103.347852354583844189'},{'Address': '0xbddd07c3a0b81b8d215c717130cf9767a3b37362'}
{'Amount': '103.319222004817224504'},{'Address': '0x5e984bce9ebc2a729bce2120bab8e07e2e86f667'}
{'Amount': '103.142091153036259422'},{'Address': '0x968693ae34c0cf0f24dfc5ea4d8c32f1c5e530d7'}
{'Amount': '103.003600092275936767'},{'Address': '0xf1eee812fef9d161619cca1c291f8e91046f07ad'}
{'Amount': '102.878128654971000000'},{'Address': '0x7ad5d196be7c02e727b09dc78ae205e4202870e9'}
{'Amount': '102.774794487147266321'},{'Address': '0xa04a619318e5c2896b662495b2a1253fd4f335f3'}
{'Amount': '102.220746574383261300'},{'Address': '0xefea1028274b95b583761627e4fb575fb72085a5'}
{'Amount': '102.000000000000000000'},{'Address': '0xad5ff3b5cbaf3582b05fccfce947c2fea2b4038d'}
{'Amount': '101.835169570000000000'},{'Address': '0xc65d0b3e71b436a16cfb44b8d18385e1ccce8b05'}
{'Amount': '101.823469886136407611'},{'Address': '0x62661b101ca48734668669a9f1cb83c4889049f3'}
{'Amount': '101.766480010000000000'},{'Address': '0x83e79f9f039a1d6f8f7503a4eb00719c67ff8167'}
{'Amount': '101.657512369307863420'},{'Address': '0x342cd0e754bd5960b7c2bc5325375b567217218a'}
{'Amount': '101.327711851651639423'},{'Address': '0x8759e25f0d56730ef12492e6aa22ed773cffe610'}
{'Amount': '101.267156555765758364'},{'Address': '0x56abaf385a1b47074cecce29528ab4094d87fa63'}
{'Amount': '100.993275953824963860'},{'Address': '0xd3c061108e8d5c9624062363477ff3ef4f37b954'}
{'Amount': '100.991671875786677790'},{'Address': '0x8da9c02f2e83300c75ba86a2f5f869745098f96c'}
{'Amount': '100.987981734666352493'},{'Address': '0xbcf4cee5c36a1130210cc66f79dc9988eeed2831'}
{'Amount': '100.863498151374219504'},{'Address': '0x659264de58a00ca9304afca079d8bef6132ba16f'}
{'Amount': '100.706444813349896170'},{'Address': '0xbfd3b85065bce8954e0164583d0b2da53f97f4d9'}
{'Amount': '100.704541389647974008'},{'Address': '0xe81a56283a2db5f58d602f9fe893ed18961e0eec'}
{'Amount': '100.665964908567654282'},{'Address': '0x689a55a7a142b3e5dc4560223b0fae28762114db'}
{'Amount': '100.615339401346765266'},{'Address': '0x9f6b8c2cdcff7e543e831c88ff5de8c2c0e350fc'}
{'Amount': '100.610716679307544955'},{'Address': '0x3abf8a57b611be2f8269e3f642543555c6179766'}
{'Amount': '100.407417100000000000'},{'Address': '0x38fcf6aaf523118bfea55ab0747e490cef5e71f2'}
{'Amount': '100.395628671383851342'},{'Address': '0x2e7296ebc57fcf7c0b112d2a46062017be2b1792'}
{'Amount': '100.308160250433785036'},{'Address': '0x2e465ddca6d2c6c81ce6f260ab13148d43e93371'}
{'Amount': '100.233157894737000000'},{'Address': '0xd070117c1040f8cb8f69a13213b5cbe9194d02e7'}
{'Amount': '100.183976012188143437'},{'Address': '0xd566ab8b690de69774882e203376d56d656c2953'}
{'Amount': '100.126468774011833664'},{'Address': '0xd7a7e1811c51d06692dcde5a2cc72c81d43cf23d'}
{'Amount': '100.035963795531271200'},{'Address': '0x056e29a0e7f9cef91d1f3fdf9c58b6dd547b5332'}
{'Amount': '100.031543782091092387'},{'Address': '0xf7fffd0843d222add5cb84c20536da5ebaa9124f'}
{'Amount': '100.000827898517987775'},{'Address': '0x771edb1e9c245a975a602c471d103269693c980a'}
{'Amount': '100.000000000000000000'},{'Address': '0x041aaf41f7499f861c85aec5c3635467d7dd542e'}
{'Amount': '100.000000000000000000'},{'Address': '0xba262a49004931bd65f077a045aeef8c5978376b'}
{'Amount': '100.000000000000000000'},{'Address': '0xc1fa5f4f7b5cc7130a064961c12b1293b244d45e'}
{'Amount': '100.000000000000000000'},{'Address': '0x41038ddb326ceeb67119263488594e32e809b2da'}
{'Amount': '100.000000000000000000'},{'Address': '0xa2489d15e95260897d87f4414259f90566dcef4a'}
{'Amount': '100.000000000000000000'},{'Address': '0xd681c0343de0f149c2e45a72f1858e136b3147a4'}
{'Amount': '100.000000000000000000'},{'Address': '0xee98bdcdf20997ddb097ed4582efed9de87739fe'}
{'Amount': '100.000000000000000000'},{'Address': '0x63f4238e83df9c91d46f81970792ca893d2b19c2'}
{'Amount': '100.000000000000000000'},{'Address': '0xa9672d5a878458d3bb089c4c53a4eed14b7c263d'}
{'Amount': '100.000000000000000000'},{'Address': '0x5cac4a6ff0c0c90053f0204e8caf1b707bc307e6'}
{'Amount': '100.000000000000000000'},{'Address': '0x57a255806937783c7a7139d8b0b8e46178f50960'}
{'Amount': '100.000000000000000000'},{'Address': '0x2dbceea252f2f74e9946aabc204f4b690a91f9e4'}
{'Amount': '100.000000000000000000'},{'Address': '0x4d9fed7af38c4691e992d5d6396d8b2fc773fc99'}
{'Amount': '100.000000000000000000'},{'Address': '0x2286ccf0af34aaaea70775e03251216b24ac0e6f'}
{'Amount': '100.000000000000000000'},{'Address': '0xdfa32d43731cd2d15370134bf4220cdec8337df5'}
{'Amount': '100.000000000000000000'},{'Address': '0x637c07f9ece80df8a03df5ce0f840e7740b4b7b8'}
{'Amount': '100.000000000000000000'},{'Address': '0x6908deb7bdb03af086c56df859ae4ca885ff4ba0'}
{'Amount': '100.000000000000000000'},{'Address': '0x035265a94f1f186b433970f5bdfaf73c644aa9f1'}
{'Amount': '100.000000000000000000'},{'Address': '0x68b18d388994336f341b4997360bb45f9f8701c9'}
{'Amount': '99.995044167621995920'},{'Address': '0x54ec48ed66ac35ce2b1d012574250b9bf6306fa6'}
{'Amount': '99.652800931004972904'},{'Address': '0x9ffd0a5b5438b95861167422e745d34d151bcc3b'}
{'Amount': '99.472723354912771594'},{'Address': '0x4378f6399fed54631c67485198fb3ddf71267543'}
{'Amount': '99.246107477182417443'},{'Address': '0x87b567a3bab66c67517943ed15cdcf798a04eba7'}
{'Amount': '99.201174060987834348'},{'Address': '0xf2e1eb2bf4ea68c3e20e6a3b70d040043af153b6'}
{'Amount': '99.090109357093656293'},{'Address': '0xc216d39cceb3d86a72e06da26a97d1adbae97685'}
{'Amount': '99.026726128096941614'},{'Address': '0xe9bb48c1b118647d6d855e04f96c4ecfe7cbc428'}
{'Amount': '98.643991213412665923'},{'Address': '0xab739d4a6b2a715d22aaace6986205ebddef117a'}
{'Amount': '98.454499145152986136'},{'Address': '0xf4182b901c359cdeb4fc238532a814b98236a420'}
{'Amount': '98.411660873722146352'},{'Address': '0x6ed4c63bccae0a7d2b87b9dc9111165510ce3796'}
{'Amount': '98.358449171298668997'},{'Address': '0xd69e671a171050e4c20ea49b68dd174a063ae404'}
{'Amount': '97.889935173749285986'},{'Address': '0xab029e89ec537e4b9a78e219fbb3b0c655125b2b'}
{'Amount': '97.825864880168290997'},{'Address': '0xc07c7a221f9e26f3fd77deb2a5255d7dd1a63ec0'}
{'Amount': '97.036993014416026304'},{'Address': '0xc2156675a81df09416c72ec4ac095a1f54569279'}
{'Amount': '97.021663440000000000'},{'Address': '0x14622fe342afe700419a7995223e305b3dad5795'}
{'Amount': '96.502062163598147686'},{'Address': '0xdba5caec19f101f4061d7523ee1cd8709a41652c'}
{'Amount': '96.462100189519225136'},{'Address': '0x6cc16e1cdc7b4b805a59bb0e24643487540950bf'}
{'Amount': '96.374485611618032076'},{'Address': '0x0f20ca7c7d44c1b897f2f98c58b44b8a50a501aa'}
{'Amount': '95.992658580801031492'},{'Address': '0x7be9a0123b63efb0ec51d7633f0f7466ca9f30a1'}
{'Amount': '95.850000000000000000'},{'Address': '0xa87fbb413f8de11e47037c5d697cc03de29e4e4b'}
{'Amount': '95.500000000000000000'},{'Address': '0xc48cbdab7c60b824085b184b8d9be75ec778aca8'}
{'Amount': '95.275312862246449485'},{'Address': '0x6c80cbbf27441dcfe52f389ad31452238e65b4b8'}
{'Amount': '95.094810684188496756'},{'Address': '0xfc075580e44c9f1272abe1e08c63e54ca92cc46e'}
{'Amount': '94.607171767181021256'},{'Address': '0xfb00be802704efd6fbfbba811f6f68bf742b2998'}
{'Amount': '94.484414472801208235'},{'Address': '0x38b11aa05546822c252176971cb305d60d382e41'}
{'Amount': '94.282169783926147723'},{'Address': '0x406bbbbee967a6bb40d4d6119e3da6bed440cc43'}
{'Amount': '93.836923716923149559'},{'Address': '0xfe042757e5c61c8490587bfb28c37061bae6e075'}
{'Amount': '93.417604972633206240'},{'Address': '0x8cf85e39d525c48c3585e10e869b1daa715b15e7'}
{'Amount': '92.704993649553948166'},{'Address': '0xe8b15352c8b5ba4acabdc91907b742fc7249d91c'}
{'Amount': '92.385388611196331352'},{'Address': '0x0ddbdef89e42fa1bfa468ce1361cb6959f15302d'}
{'Amount': '92.356574685737899421'},{'Address': '0x114f4e37d58da1d53f2f43cca7606d2d2884131f'}
{'Amount': '92.078105726922161323'},{'Address': '0x9c12d78a43726f467f4d1ecf09d448a27d85c66c'}
{'Amount': '91.280972755512658754'},{'Address': '0x5cff9c1362a71247da33887be2a44ac36a8724bb'}
{'Amount': '91.180000000000000000'},{'Address': '0xabe0c52832105470ec33f3eb683f380d9291c9aa'}
{'Amount': '91.000000000000000000'},{'Address': '0xbfd5699bf0c57e6201146fd33f057364f9e1a17c'}
{'Amount': '90.474070587314859331'},{'Address': '0xc4a639cba07bfbf4c0a2eef7fb441895af7bc807'}
{'Amount': '90.424779936117042365'},{'Address': '0xa3762bb61c7b50e3c77858587efb4262a48756f8'}
{'Amount': '90.000000000000000000'},{'Address': '0x2ab04459f4a6cda1dcdff32790419ca0bbe2a830'}
{'Amount': '89.420775987318541991'},{'Address': '0x9f6e465b94fc2ccb507d39af953e8a503afb2ddd'}
{'Amount': '89.398714835922108274'},{'Address': '0xe867cca2c634a077096214a8b7affc718be21d30'}
{'Amount': '89.088512464049822549'},{'Address': '0x9c1e062720f5ef26bd7814b6f67c9dca61321fc9'}
{'Amount': '89.030000000000000000'},{'Address': '0x973a526a633313b2d32b9a96ed16e212303d6905'}
{'Amount': '88.858456612748722781'},{'Address': '0x53c40473dcdfd927c4201ccfe24e314a7d7c3584'}
{'Amount': '88.768007693522328184'},{'Address': '0x10d6d2e343281d388291a3e02f3293aaeda67178'}
{'Amount': '88.065354543840962635'},{'Address': '0xd84409d9593413ca38a3b2b9a2ba776e7c1ebca1'}
{'Amount': '87.928571915993230212'},{'Address': '0xe0c80cf09fbdcd6285a455686bad247c9c02ec88'}
{'Amount': '87.786907685143786760'},{'Address': '0xaafa42fe55470a677d1618c01ad086acbf65125b'}
{'Amount': '86.918684021007054418'},{'Address': '0x12e05d680f186194e9f126d7042842c7a8fba50a'}
{'Amount': '86.640661616545050778'},{'Address': '0xf4152ad7f8015921aa9b1fc1a3c11fb5ac9d7f42'}
{'Amount': '86.210174580000000000'},{'Address': '0x86c88e2a0cf9aed5638caadea47ab0165b9def15'}
{'Amount': '86.200000000000000000'},{'Address': '0x8a3154b26c925fa8b2d61fc0b94747079acc5691'}
{'Amount': '85.554640590628638348'},{'Address': '0x6ab791754298d6d6d7c182dc1572126b4ed24897'}
{'Amount': '85.143089798395694104'},{'Address': '0x6a56c2e32e4dacf47db773a476338cfd7983d31d'}
{'Amount': '84.668950818940954451'},{'Address': '0x65423f598f85c4b46c7ada70b9885b7033972b9e'}
{'Amount': '84.638766829914450775'},{'Address': '0x83112307a51ab30f2e4e1dda68da852d5f2691b3'}
{'Amount': '84.342452231337759548'},{'Address': '0xdd6775682a8177f1ff6f4e347419d4de3e126f4c'}
{'Amount': '83.886131167697911389'},{'Address': '0xf670f60a5b7a351f40178a4bdc91aba4f2b7cc93'}
{'Amount': '83.632736884583115226'},{'Address': '0xf4c5f7a94e70072b01eaf38bd049c25a0c6fb32b'}
{'Amount': '83.428480927862685355'},{'Address': '0xdc7aa225964267c7e0efb35f4931426209e90312'}
{'Amount': '83.133282290000000000'},{'Address': '0x92cbe3a402172572150c43c6cd1f59257f965dd9'}
{'Amount': '82.798711576771662312'},{'Address': '0xe4d24f5a62a5c0d5a3fee832bf0dfd3c266970ed'}
{'Amount': '82.573786576758654179'},{'Address': '0x02780ce5770adca8f2175c6396c57bbeca787db8'}
{'Amount': '82.420968730749562056'},{'Address': '0xe6c291472e7dfabd0093cc84e5d675b6e1a0377e'}
{'Amount': '82.313811084108257619'},{'Address': '0x4de063ae1e2efdc071c604d30ae50274b78217ef'}
{'Amount': '82.096881570820879373'},{'Address': '0x5b6a25010a1740179efd8756bbabc8131d73a4cb'}
{'Amount': '82.012617152619549234'},{'Address': '0x848f11e9c468be9ef6bf5f1daa742e6adf25d7a7'}
{'Amount': '81.742074697596204617'},{'Address': '0xd4ca03a8de8f1686b386c5a12a0389d5a602d8a6'}
{'Amount': '81.600000000000000000'},{'Address': '0x2c26aa15bd6df2ea32d08a0e0d92ab3e32980d40'}
{'Amount': '81.590220839149717343'},{'Address': '0x073f83483f72a5cd2914b34d8d5589475d8b85e6'}
{'Amount': '81.548267380858142980'},{'Address': '0x0f8b170477b8eeff5fefda5abc14494afdc81db6'}
{'Amount': '81.494926771551911246'},{'Address': '0x9b3cbe2850c8d5442984d2b1175fd65c7fb6f652'}
{'Amount': '81.453673902290699051'},{'Address': '0x13499abb80d16f53a38ac7437d5e3e368dc147f4'}
{'Amount': '81.084544978633398396'},{'Address': '0x56ffaf0c96b3c5c1e7b417b0251b0ee5891dc74d'}
{'Amount': '81.062769976598964072'},{'Address': '0x185c034bdc0ca1d66dc75650d33dea190315595b'}
{'Amount': '81.004241005956923960'},{'Address': '0x057fc108fe45faa11b398a145a61c9052fa15889'}
{'Amount': '80.621889630703901792'},{'Address': '0xb339d14ce639c38f30d70a3f500d0caa8cc7fc3a'}
{'Amount': '80.614704804038714470'},{'Address': '0x705360aa5ee97311e91c0375a27a18527538e3a4'}
{'Amount': '80.608120649805235877'},{'Address': '0xeeebe672eef99c3287b0ab3dbbdc46b594ab738f'}
{'Amount': '80.556011956117067703'},{'Address': '0x2a7051d7cbbef7b6889f8e14774020b1653b94c1'}
{'Amount': '80.341211303141439957'},{'Address': '0xc5c29c40bcd1a85b1486efac5c7d7780af55fb8c'}
{'Amount': '80.200242549023850403'},{'Address': '0x5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d'}
{'Amount': '80.080756464860749510'},{'Address': '0xcfc5adfe631b4637dc5cf05f06cb3994fdc24064'}
{'Amount': '79.772238780000000000'},{'Address': '0xa7c4062a95d001c767aa76766640599cfe2848c3'}
{'Amount': '79.428777870552171655'},{'Address': '0x16ed0fe6952dab8bb1f1c1dd132a24d15b094419'}
{'Amount': '79.290424782267480016'},{'Address': '0xd920960333695de5db244bfff25d3ed1fa2e93f1'}
{'Amount': '79.279560715653240085'},{'Address': '0x75bdea5769724d4759da9bc6d7e22a6dfd82ba79'}
{'Amount': '79.072225783523349663'},{'Address': '0xeb8985bf1bbf35e8bcdf45fc59c9c36d0f5d26b5'}
{'Amount': '78.969642347459284719'},{'Address': '0xd5c42766576da5951bd01cc9913413612e320c6f'}
{'Amount': '78.608804800000000000'},{'Address': '0x359e5313ab2d59b00f3cf0d2544453a1db0957ab'}
{'Amount': '78.416511734768594568'},{'Address': '0xbd46134d6060a1386a66793f46d5069eb6be5e9b'}
{'Amount': '78.133831929775497018'},{'Address': '0x97202d1dfdcfeff81da0575cf2ed8e23e3703aa0'}
{'Amount': '77.784120680048734517'},{'Address': '0x8e1dbd688bcfb42dc1ab3f18734d65634ca96beb'}
{'Amount': '77.524659518924895826'},{'Address': '0x71c949f4482035379ad5afb84e6404679b294ab3'}
{'Amount': '77.331183482597092745'},{'Address': '0x341d6ce2bb88f22c69c516582858be57487914dd'}
{'Amount': '77.199140364582477549'},{'Address': '0xcca6a469338bf678a4fbaa217113b21151a2e126'}
{'Amount': '77.033781010862537274'},{'Address': '0x69bf23e3f263f369d8a4959eb8e970b8d6551f46'}
{'Amount': '77.000000000000009992'},{'Address': '0x74378698bf1110d0cf2b715fbce081ff67ad3b93'}
{'Amount': '76.999924192989522254'},{'Address': '0xee61f5fb0db81d3a09392375ee96f723c0620e07'}
{'Amount': '76.945602715490634161'},{'Address': '0xf8681de73f045cbbb2a36205c03b5bf5f804c859'}
{'Amount': '76.871223360168875558'},{'Address': '0xcd4fa909eed333f0aef051d495cc7d4891c4fd23'}
{'Amount': '76.827173931657129827'},{'Address': '0xeb761c3da9ffde6c85c97d28770afb9dc99bdcb9'}
{'Amount': '76.823396139747904188'},{'Address': '0xa80f8ad3eca387db082b0db91520f36001e63929'}
{'Amount': '76.499992010487691028'},{'Address': '0xaa7bab6c5de5c20f385a1bd481bac521b4b70e68'}
{'Amount': '76.283409099792879527'},{'Address': '0xac6d0acbce4af6a68857238ab0ec6ddfa225a320'}
{'Amount': '76.199826962706696346'},{'Address': '0x2e7a9f7fce060503da7bf74719848f036d9da885'}
{'Amount': '76.193019076487746441'},{'Address': '0x23324ae572f3e3b93124eccb6b5223c78c3502a0'}
{'Amount': '75.932336380888120402'},{'Address': '0xc9bd97aa2fec5335737c6cae8c6417d1e00ccfb9'}
{'Amount': '75.599537075177333968'},{'Address': '0x37fa7c6b28fc5545d9523d6dbb329be7e1b9e7a0'}
{'Amount': '75.282786735429528149'},{'Address': '0x7af1732e27a28905eed6d5a5299926a5655ff1bf'}
{'Amount': '75.059421444511912460'},{'Address': '0x0a4c9b0b1c094525d3db6882af8cb9d73ed9f6ab'}
{'Amount': '75.000000000000000000'},{'Address': '0xd2cb0e282bb50a39fd47da2faabed58bb1a9a5b6'}
{'Amount': '75.000000000000000000'},{'Address': '0xb8bdffa3de9939ced80769b0b9419746a49f7aa5'}
{'Amount': '75.000000000000000000'},{'Address': '0xa09fa05fc76be6441f3b94dc8314542a55ff4291'}
{'Amount': '75.000000000000000000'},{'Address': '0x8a310313220cc6505bde3b55e7451d0b0bca5b50'}
{'Amount': '74.801893419770896823'},{'Address': '0x43f8c6691d952667e8c9ba91840e76911ae48b54'}
{'Amount': '74.548600234821224002'},{'Address': '0x1d3ba3e9bb28932130cd5548a1b7874f3c579c71'}
{'Amount': '74.425309396413940294'},{'Address': '0xbcaf219ba7c5299892b074d69398564dfdfe79f3'}
{'Amount': '74.238800000000000000'},{'Address': '0x47a48c709c38fc329744874183c202f38cbb9c0d'}
{'Amount': '74.182924445916569845'},{'Address': '0x6eafd4347a44c707b8fe203f26bcc0011645f548'}
{'Amount': '73.907066356736250421'},{'Address': '0x2ee8670d2b936985d5fb1ee968810c155d3bb9ca'}
{'Amount': '73.331211541215245633'},{'Address': '0x3aa8a68c034a597f20cecc36c7b10c48bfb016df'}
{'Amount': '73.316639103418328520'},{'Address': '0xf65dfe36ce3f265502f985da78b383346ded5561'}
{'Amount': '73.175250885172622161'},{'Address': '0x8e82be6102148c240b79cfb64990c8dfb21f1dd9'}
{'Amount': '73.051619784773710323'},{'Address': '0x1b793b70834a80b1cf1b9c279084409de419c956'}
{'Amount': '72.936198773910076208'},{'Address': '0x87a1dc3256479a50d10b58a31f3123a1253a417a'}
{'Amount': '72.860179340915555399'},{'Address': '0x898616c4374fe4160c810536590c5d3d96e2ba14'}
{'Amount': '72.740047890572255161'},{'Address': '0x0c1345544fab2d81ee980af27d9940e885330a25'}
{'Amount': '72.446625248121074227'},{'Address': '0x4d2adf2f8a4ab323b6d4d5cc49f651ecd9aea54a'}
{'Amount': '72.176521693198584489'},{'Address': '0x61ce3db21378ef45f67ccdac5a74bda9778ef4f7'}
{'Amount': '71.543398000000000000'},{'Address': '0x26ca92cc947640c0c7e6af14f1e1216a6af646b8'}
{'Amount': '71.481669535604706576'},{'Address': '0xb339e225e6db118171e109f7ad7fe6a32468f215'}
{'Amount': '71.475734368595790960'},{'Address': '0xc67edd8a075a2a96682be1a9f3f5865c24f8a70a'}
{'Amount': '71.186074634196847830'},{'Address': '0x825aa4fdcd2575770335d1b77901cde9b9e97caf'}
{'Amount': '71.032600349290139957'},{'Address': '0x489f19cc48795c651a9876c80765f8f051cc36de'}
{'Amount': '70.956893267780782623'},{'Address': '0x0e215844c1b0f1fe5863a8545235b6de33315d28'}
{'Amount': '70.892136377931604736'},{'Address': '0x421435d8babd603ed7149a497bc8dfdd96a9d9ff'}
{'Amount': '70.310000000000000000'},{'Address': '0xa4ff2ba42ed2a685e8b2330a8edca3f5cc5b3c92'}
{'Amount': '70.217250090048379899'},{'Address': '0x8330cc3a4dac3187f76ea4615c13a119a2243521'}
{'Amount': '70.000000000000000000'},{'Address': '0x9e25d1ab1fb1e2a564564fa3bf3bd6355472ac45'}
{'Amount': '70.000000000000000000'},{'Address': '0x8bb1328e491c36719d9784a51a85188c0b3a6682'}
{'Amount': '69.941221963134857404'},{'Address': '0x493e6392073350d52ab018664e327d9974e18d90'}
{'Amount': '69.741700919571499562'},{'Address': '0xbd1f7d88c76a86c60d41bddd4819fae404e7151e'}
{'Amount': '69.627701369021625754'},{'Address': '0x30ca493a688c047cc2110806b7de1343f73b4c5e'}
{'Amount': '69.598505672656063445'},{'Address': '0x51434f6502b6167abec98ff9f5fd37ef3e07e7d2'}
{'Amount': '69.478902807731852660'},{'Address': '0x828e61350430f2c2cb3b5bb9142f8692682613ad'}
{'Amount': '68.571701374047447884'},{'Address': '0x644239848c7b402d813295893db428aae7cc4cb5'}
{'Amount': '68.491509264789513702'},{'Address': '0x2caecccf299e98816463330882a50e00f00cb874'}
{'Amount': '68.411844792682061665'},{'Address': '0xf2d60ee481387df619a31a9f5cc677f4e35e6f9d'}
{'Amount': '68.357789887487149252'},{'Address': '0xc6493556884172376441238744916e82582ad293'}
{'Amount': '68.221195480630139855'},{'Address': '0xf493be3ca646f38784b8f497f12e6773f08c5683'}
{'Amount': '68.208955236597503317'},{'Address': '0xa2d090d74642a057346780443c1499782ed61ee2'}
{'Amount': '68.055717636700552936'},{'Address': '0x5a44b7a21eb52424b89954baf0e248c92fdc4bd3'}
{'Amount': '67.970000000000000000'},{'Address': '0xb55b3457e35b74730413c9c04d2b33aee0d4cd51'}
{'Amount': '67.917788881375625828'},{'Address': '0xc32f713666f36b794912703bd037f3d92daf8b14'}
{'Amount': '67.484217600731854296'},{'Address': '0xb4367abe9d87c508eceb60c422cbbf8e34aa8dc9'}
