Address,Amount
0xf977814e90da44bfa03b6295a0616a897441acec,3607.18
0xfeb4acf3df3cdea7399794d0869ef76a6efaff52,3371.6807542070987
0x979d08767aee8bce351be64cfec646bf92293674,1630.7217280894506
0x90c1f9220d90d3966fbee24045edd73e1d588ad5,1393.9530313760877
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,1121.2940808960848
0xb760b34530c79ef2c2b595eb519bb9ea167f4250,925.8974327510996
0xfdc08be176707ac2755e01072400290582a38322,923.3299749894027
0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503,900.0
0x171461563bf8dfa1736738652d7f2212299a4494,832.7239594199787
0x675938d86a6a4651b6dbba7529117fb0b557ccf2,704.7003159162963
0x0d9959129d4b10849598108cfc37f773d265dc47,639.255350598899
0x9b0c45d46d386cedd98873168c36efd0dcba8d46,587.15975451
0x49a2dcc237a65cc1f412ed47e0594602f6141936,512.9490423331218
0x485af449b0de8fca95ce9d88f7243255a64adc14,504.379594031146
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,500.0
0xcba120756b7d3a768a6036835939a37c5c16ea6c,493.454387691852
0x6fd1af64449f88a004ea1223fd82c21df318ab63,483.8862919139545
0x0adab0de8e5402b7ef32122943759415f18e27de,420.0690215846542
0x77eb1e9c627ff1f92db89f2a05b78903c4c754c8,420.0690215846542
0x28c6c06298d514db089934071355e5743bf21d60,388.6365974943942
0xf3b0073e3a7f747c7a38b36b805247b222c302a3,334.9667832830291
0xd684fd23353faa836ad6f2b086c48c09ecbefe10,305.48013977
0xafcd96e580138cfa2332c632e66308eacd45c5da,298.01
0x3217b819ea2d25f1982bae5dd9c8fe4c6d546bfc,286.54675415900215
0xf4477e81f2de150d48c4941c93e54d36ab82ad3f,272.8615931659909
0xcffad3200574698b78f32232aa9d63eabd290703,249.10085060320776
0x4cb5ee1ad8bf1b9d75422f9ad086da2f84bd91b4,242.8803327458611
0x09630049078e5a4b6340f53579edae187b9bec6c,239.42433915786643
0xd6216fc19db775df9774a6e33526131da7d19a2c,222.52911890700045
0x1fd5312818dafbc80cb8c45e387199e599674001,207.14066450846954
0xdb25ca703181e7484a155dd612b06f57e12be5f0,202.61673052516431
0xc26b89a667578ec7b3f11b2f98d6fd15c07c54ba,201.12972160129684
0xb8cbbf78c7ad1cdf4ca0e111b35491f3bfe027ac,197.65569384657474
0x3f08f17973ab4124c73200135e2b675ab2d263d9,185.8912461
0xf89d7b9c864f589bbf53a82105107622b35eaa40,181.19973017497975
0xf5ed186e229a3478a7402a3da907b036add01725,180.0
0x9cc96683eee232f52c0968b4f4bc1a0f312c0306,177.1961518558199
0x5f65f7b609678448494de4c87521cdf6cef1e932,173.20382242895644
0x66ea46c6e7f9e5bb065bd3b1090fff229393ba51,171.94955421843198
0x326d9f47ba49bbaac279172634827483af70a601,169.99894
0xf72f6fba7d55b00c25f2e5205e6bca9aaa470434,143.02483595081554
0x14e52e7d7aad788f5b5c7e3cdb5964cb944c41d0,140.373866
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,138.64734413361833
0xe0f8c36af7ce0c4076e6db0ed5452eddadc2c61d,135.28885172
0x3624bdb2c4ef4b2ed31ebdcd3607215157e89404,131.07866632095931
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,130.96070143761932
0x328b805fdfd975a205e0f88e5b80db5d659f4c5a,130.24160386285092
0x10a9309c40a4dcd792b1a3c76f9fd4ccf3ac33fe,128.96212664303508
0xdfac4460635b6680d5a26d34f42df39daa65b340,128.31345299534635
0x29b85e2cd2860b68f722c5c5285ad6de71aee1e5,124.77486538
0x0548f59fee79f8832c299e01dca5c76f034f558e,123.47019111392216
0xedb80aa3d68791a8421bb61e9328259433691a74,123.46957717427263
0xbdd05994e4e574274e9daf83742c1287e2d4f63c,122.00466713743195
0xdde9790bb21af632826554d582dc079847e6f845,119.79940104099128
0x904e1ec9fb686252a080b664a90d4d26a7be82a2,119.79940104099128
0xa5946a2c7a6c4232224b89a696ae51879bf5aed1,119.4047
0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,118.96465639719659
0x5d8c776ef1596f8c5fbb19776aba36e603ed3757,117.88977025
0xc8be896c16cfde1ece5c3e293689850796853867,117.073253065236
0x9343f65f770d8b30268bd96e6aec267b1480bd96,116.46325175536059
0x593aebee9117eea447279e5973f64c68d8e977a0,116.0
0xfb626333099a91ab677bcd5e9c71bc4dbe0238a8,115.6959
0xf35a6bd6e0459a4b53a27862c51a2a7292b383d1,114.99952
0x27fd43babfbe83a81d14665b1a6fb8030a60c9b4,112.20835003
0x1aac2eda23512b0a5eca81dc9e66d83999627a42,105.43498648701072
0x042c8cf77f493cd6e46e7fbde4698be842425ad3,105.43498648701072
0x55bc991b2edf3ddb4c520b222be4f378418ff0fa,100.69
0xf8519302749ff98990e9627d0c23ff28b757e2b3,100.35267954
0xd520e3662f2af962dd6b42ad5b26d6ffca561296,100.0
0x6f78baeb41b5f0f309b37548f45174f27e80ba1b,98.79190064100845
0x202b9925ff7c4df898034283dd24604f329fe668,95.19814201662226
0x4cc7a9a050a90b73ef1122a4fa665a9dd11683a8,94.96996742
0xb63a626b0cef715bcbb454e59e6c39654ab8b243,89.6458034395756
0x4b7576abc3870ff017752649dad1221fc424cecf,76.59497801644383
0x7a1057e6e9093da9c1d4c1d049609b6889fc4c67,71.05365913764547
0x8c548be0d3dd0c7d924d24db16af1540b6ca55f9,70.0
0x19184ab45c40c2920b0e0e31413b9434abd243ed,68.89752
0xdbf5e9c5206d0db70a90108bf936da60221dc080,67.69135921
