Address,Amount
0x41e0eb58d8c2e5a0f979da3284739821143f684b,572472.733542618
0xfece4fc28bdee14e72df795222798701adb02acc,534073.8965340354
0xcaf8703f8664731ced11f63bb0570e53ab4600a9,498299.4725615688
0x957ffde35b2d84f01d9bcaeb7528a2bcc268b9c1,393889.62396196445
0xa86e412109f77c45a3bc1c5870b880492fb86a14,360022.19508452254
0xb753eebaf9deacb02c836950dae2f9e58592638a,249332.5608092352
0xb84501efe8b7d824329ac9ce76eb5a48372bde22,223294.869365152
0x0dc874fb5260bd8749e6e98fd95d161b7605774d,213779.26132039574
0x99be63a273a050a67f043ecd106603a6faafecae,150333.1319159049
0x1a3e8de7e155fd91b7b3726ee20498762756227f,131096.3761172479
0x99611cd42b6281a9cbdee97f9e4bff51a8b1c5cc,103257.27525684933
0x649765821d9f64198c905ec0b2b037a4a52bc373,78486.07826930878
0x2f3fdf5e97250ef5e4cef3ff4ccf0e8784c21e60,60162.0
0xecc3f0fab1e3589daf94ea8688aac12777b752a5,40000.090715246195
0x3cf7654333cb7c24eff8e21d7a6882ae3a057759,28830.808029174805
0x539caaab219b81d65085ddaf468a13cac491d12e,26672.36423182955
0xd47ca06c4866318ff9680695e39aa3a5bd337fbd,25899.50333092289
0x94db5282b2a766573aef88c69b2d1baf969084ac,25114.93589599628
0x496a42e6f7d6775290a702610e56a2ef6c33c996,24375.0975328001
0x55030d5128d14b6e993103ac1e4768f50a83e347,22771.457848556493
0x6d9a4667e14783282517d0e3ebecf29da808c6de,21750.388889
0x11a2cd82ec4794f4fc3ec5fffbc8d0a1416a5d51,20005.158846398564
0x581721eb8d2aa9a0a1e36e49985b7cab14ddc40f,20000.0
0x352a0500b2b2cc68a7fe73784e1428a806f8773f,19218.084493496295
0x5b450694a4fcba4a928d3892ed649459a8cdc763,17987.661404476912
0x23a49a9930f5b562c6b1096c3e6b5bec133e8b2e,17805.402456947686
0xff793891dd78754b5c26e6c4e658d276c6bb8358,17767.133334
0x416927e4ce46beaefada8441a98fe250d3cf21e9,17571.429433525973
0xda5930dc7c0022ecf9a084120df232c24e54ddab,16749.263088238593
0x39d0d5ac84f2215c482936b0eede2076cf2e6087,16062.922450193806
0x7221dcacdab745ebc827578dee7c46ebc41ae7eb,15453.832136333283
0x2af9b355a578e8bf422bb7ebb5ee7434f24d5ef3,14425.310413933632
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35,13301.61763
0x80a4f176ba34ca9c9f7a124e3005fa8d3141e010,12975.0
0x8fec806c9e94ff7ab2af3d7e4875c2381413f98e,12653.899085701323
0x31c99cf29651a9b9fdfab62c7c483d52d8a172ea,12067.132457732265
0x26235a422c82045bd0526a09d23fff563f306abc,11983.529812987681
0x8e4fd0a080818377adef093d99392813c3526298,11847.331516
0xfb27ea9e342b90d29144f2b02fce921ebb259b67,11555.449190565985
0x4d6d80c41512d2c4ef78fce7ac0a5a73202de97f,11394.639112547258
0x02ee94f0c83a405badf94f5989dcde609296c540,11097.446351432696
0xca7c767854b1e7305de07247ab85e30543d1d9c9,11083.87864622076
0xdbc9af0b86644006df192eb7d2d29c6378024aed,10456.33006971543
0x1d33b482946b0fd66fff2dc5af8123e1f4aa25f3,10034.093240900702
0xbb179f078bac0ff4f181f6e01606ccae883ef74d,10000.0
0x82684bcdbde511e7026c1e7282cb85d6ce70990d,9797.385358603799
0x46ab107b3632fc7140e7b2294e5d803774eb9c88,9731.708255767822
0x045d84eb69e62857c9ac7078a91a33eae16c0ba3,9400.165553092194
0x78f1b4984ea680615347b2df8164b2824d3c83f0,9276.952647167642
0x61b6059cbcc864aeb4165a285433b28cecaf7688,8958.305076186676
0x3edbcf9729ab2290756567762934e5c784258e4e,8807.838261046503
0x19fd99bc64a2b7802a1b6fba4ebb3b6f4d165657,8588.74419593811
0x7176986f77c8bab5dcc1d2182c7592f02382d770,8451.194074747345
0x7c61459c968b2cb033dd9a348159af512e94ad4a,8137.770698848081
0x0cd27bb5a484aab857f8190d6415bd2f496472b8,8118.0
0x6bfd30747ba72ac7bb2f20d6138e1312020fafe8,7744.977899178047
0x1813007a27affdd39a0585707cadb97fe864fb90,7580.846350721175
0x8c534ecc397d4c82607aa36e046ac127c2b0e510,7579.15193887533
0xaa391b954f9b201d12e316db2f979cd7c460d0f0,7500.0
0x989225f2f9ba272adbce6d579232c4113ee998d8,7479.875355158683
0xc8d46eb7881975f9ae15216feeba2ff58e55803c,6986.552111122855
0xa1f8d448bd883a9a56b08dd314e130344ed75a0a,6847.055854043068
0x6247bf5f0037a090dc33b74d5357ec46547a9ba8,6363.172903647055
0x9dc6ca2cd9ab7c38f64f7e6d8607a55537c23ca4,6298.551150026272
0x9bc7a5ee86c800dea4560117f53773c82d6298e6,6000.059312231651
0x6d496477692320d67b8f211ede5097f3c89abf63,5962.72701886137
0x14c6150db396ff57007f01e4b560d16c72905e51,5855.052329742441
0x75739f3ea48442826c582128944b97ede0e3cf4a,5747.5
0x1460ff91cd0c6ff7b87648add3716c8356afd66f,5442.7271893035995
0x4f8f05349751f5e0cebc14f22d2ba0d94d763bc9,5424.136199869517
0xb54db321bb821bbfba2d49ff8cb19a9153ae3c53,5409.202963094238
0x725f5ea0d7fdcf7e0316cdee18dbd24225594077,5348.551626611085
0xe2ce7c0b90c8d47b5337ac2d2bb5122b2ad13107,5290.799482126259
0x34efe5b6b61910aa53471f78ecc01b05bc61625f,5271.0
0x0ffaf8e5543cee0629ea3da2a0712c12930627c6,5258.994949143912
0xcdc2f106e9694b16ffdbfce2a2612076ce44b4fe,5244.590587248113
0x1653be56ab8fc7221d2fb9c668d557f3786352d4,5227.656908971832
0x43ba3febc88142cb643d09d66683270d75fd2ed6,5080.842644477615
0xcbe203901e2f3ca910558efba39a48af89e3c558,5041.8611114
0xbfab3fa9fbc422e9202558b3c51c2d1d0b2ba551,5000.0
0x221831c7cc3a44e1d6cac3a5bceee1f5de8ad675,4907.892039970181
0x3ecbd327432a1418eed49c7e281b45f4d31a047a,4865.225592336445
0xcc1cc238f0d0de0bb82cd1f36ea988d8eb4489ab,4788.886202128315
